bin_half_width,bin_half_width
0.0033555000000000668,0.0033555000000000668
0.003354999999999997,0.003354999999999997
0.003354499999999927,0.003354499999999927
0.003354499999999927,0.003354499999999927
0.003354000000000079,0.003354000000000079
0.0033535000000000093,0.0033535000000000093
0.0033535000000000093,0.0033535000000000093
0.0033535000000000093,0.0033535000000000093
0.0033525000000000915,0.0033525000000000915
0.0033524999999998695,0.0033524999999998695
0.0033520000000000216,0.0033520000000000216
0.0033520000000000216,0.0033520000000000216
0.0033514999999999517,0.0033514999999999517
0.003351000000000104,0.003351000000000104
0.003350999999999882,0.003350999999999882
0.003350500000000034,0.003350500000000034
0.003349999999999964,0.003349999999999964
0.003349999999999964,0.003349999999999964
0.0033495000000001163,0.0033495000000001163
0.0033490000000000464,0.0033490000000000464
0.0033490000000000464,0.0033490000000000464
0.0033484999999999765,0.0033484999999999765
0.0033479999999999066,0.0033479999999999066
0.0033479999999999066,0.0033479999999999066
0.003347000000000211,0.003347000000000211
0.0033474999999998367,0.0033474999999998367
0.003346500000000141,0.003346500000000141
0.003346499999999697,0.003346499999999697
0.003346500000000141,0.003346500000000141
0.0033455000000000013,0.0033455000000000013
0.0033455000000000013,0.0033455000000000013
0.0033449999999999314,0.0033449999999999314
0.0033449999999999314,0.0033449999999999314
0.0033440000000002357,0.0033440000000002357
0.0033439999999997916,0.0033439999999997916
0.0033440000000002357,0.0033440000000002357
0.0033434999999997217,0.0033434999999997217
0.003343000000000096,0.003343000000000096
0.003342500000000026,0.003342500000000026
0.003342500000000026,0.003342500000000026
0.003341999999999956,0.003341999999999956
0.0033414999999998862,0.0033414999999998862
0.0033415000000003303,0.0033415000000003303
0.0033409999999998163,0.0033409999999998163
0.0033405000000001905,0.0033405000000001905
0.0033399999999996766,0.0033399999999996766
0.0033400000000001207,0.0033400000000001207
0.0033395000000000508,0.0033395000000000508
0.003338999999999981,0.003338999999999981
0.003338999999999981,0.003338999999999981
0.003338499999999911,0.003338499999999911
0.003338000000000285,0.003338000000000285
0.003337499999999771,0.003337499999999771
0.0033375000000002153,0.0033375000000002153
0.0033369999999997013,0.0033369999999997013
0.0033365000000000755,0.0033365000000000755
0.0033360000000000056,0.0033360000000000056
0.0033360000000000056,0.0033360000000000056
0.0033354999999999357,0.0033354999999999357
0.00333500000000031,0.00333500000000031
0.003334999999999866,0.003334999999999866
0.00333400000000017,0.00333400000000017
0.003333999999999726,0.003333999999999726
0.0033335000000001003,0.0033335000000001003
0.0033335000000001003,0.0033335000000001003
0.0033330000000000304,0.0033330000000000304
0.0033324999999999605,0.0033324999999999605
0.0033319999999998906,0.0033319999999998906
0.0033314999999998207,0.0033314999999998207
0.003331500000000265,0.003331500000000265
0.003330999999999751,0.003330999999999751
0.003330500000000125,0.003330500000000125
0.003330000000000055,0.003330000000000055
0.003330000000000055,0.003330000000000055
0.0033289999999999154,0.0033289999999999154
0.0033289999999999154,0.0033289999999999154
0.0033289999999999154,0.0033289999999999154
0.0033280000000002197,0.0033280000000002197
0.0033279999999997756,0.0033279999999997756
0.0033275000000001498,0.0033275000000001498
0.00332700000000008,0.00332700000000008
0.00332650000000001,0.00332650000000001
0.00332599999999994,0.00332599999999994
0.00332599999999994,0.00332599999999994
0.0033254999999998702,0.0033254999999998702
0.0033250000000002444,0.0033250000000002444
0.0033245000000001745,0.0033245000000001745
0.0033244999999997304,0.0033244999999997304
0.0033235000000000348,0.0033235000000000348
0.0033235000000000348,0.0033235000000000348
0.003322999999999965,0.003322999999999965
0.003322999999999965,0.003322999999999965
0.003322000000000269,0.003322000000000269
0.003321499999999755,0.003321499999999755
0.0033215000000001993,0.0033215000000001993
0.0033209999999996853,0.0033209999999996853
0.0033205000000000595,0.0033205000000000595
0.0033199999999999896,0.0033199999999999896
0.0033199999999999896,0.0033199999999999896
0.003319000000000294,0.003319000000000294
0.00331899999999985,0.00331899999999985
0.00331849999999978,0.00331849999999978
0.003318000000000154,0.003318000000000154
0.0033175000000000843,0.0033175000000000843
0.0033170000000000144,0.0033170000000000144
0.0033164999999999445,0.0033164999999999445
0.0033164999999999445,0.0033164999999999445
0.0033159999999998746,0.0033159999999998746
0.003315500000000249,0.003315500000000249
0.003314999999999735,0.003314999999999735
0.003314500000000109,0.003314500000000109
0.003314000000000039,0.003314000000000039
0.0033134999999999692,0.0033134999999999692
0.0033134999999999692,0.0033134999999999692
0.0033125000000002736,0.0033125000000002736
0.0033124999999998295,0.0033124999999998295
0.0033120000000002037,0.0033120000000002037
0.0033114999999996897,0.0033114999999996897
0.003310499999999994,0.003310499999999994
0.003311000000000064,0.003311000000000064
0.003309999999999924,0.003309999999999924
0.0033095000000002983,0.0033095000000002983
0.0033089999999997843,0.0033089999999997843
