central_wavelength,bin_half_width,transit_depth,transit_depth_error
3.113778384683845,0.003386499999999959,0.021538683666401263,0.00013253648861422145
3.120549348967342,0.003385999999999889,0.021723844222980456,0.00013610589027775085
3.1273198985114408,0.0033855000000000413,0.02135925018824823,0.00012540058115016408
3.1340900308493023,0.0033855000000000413,0.02147490575519391,0.00013474971173695627
3.140919774114928,0.0033855000000000413,0.021469122697209103,0.00013360178455210876
3.1476890871452046,0.0033849999999999714,0.02127671091914744,0.0001316215715852493
3.1544579756116082,0.0033849999999999714,0.021624671552371386,0.0001337342136378235
3.1612264371071586,0.0033845000000001235,0.021680626175677654,0.0001353483471971124
3.167994469239427,0.0033844999999999015,0.02151020504424486,0.00012407689172530507
3.1747620696303276,0.0033840000000000536,0.02191016536563319,0.00015403922243425392
3.1815292359159897,0.0033839999999998316,0.021277077189112193,0.00014358515134636329
3.1882959657466055,0.0033840000000000536,0.021268686740908708,0.00013254225102911945
3.1950622567862856,0.0033834999999999837,0.021322910856330955,0.000129713227621422
3.2018281067128953,0.003383000000000136,0.021639586527612897,0.00012568362746212793
3.2085935132179095,0.0033834999999999837,0.021356462059965917,0.00014124272053988812
3.215358474006261,0.003382499999999844,0.021635986236116376,0.00013306188278416043
3.222122986796183,0.003382500000000066,0.021350480434573826,0.0001300374477677774
3.2288870493190336,0.003382500000000066,0.021356598844113527,0.00014615910962200598
3.2353124901695853,0.003382500000000066,0.021332665412053586,0.0001310944712920616
3.241797867334962,0.0033814999999999262,0.021551575291955113,0.00013370482913339725
3.2485606331367416,0.003381999999999996,0.021503468262937187,0.00013941150380115768
3.25532293990394,0.0033814999999999262,0.021289812901863554,0.00012487890144632186
3.262084785430484,0.0033810000000000784,0.021439878888140345,0.00012384574336284733
3.268846167522483,0.0033810000000000784,0.02148678677592917,0.00012863218717387926
3.275607083998201,0.0033809999999998563,0.021242794123783503,0.00013365522023859978
3.28236753268777,0.0033805000000000085,0.021562583923531303,0.00013747838898936932
3.2891275114331453,0.0033799999999999386,0.02168690110095228,0.00014150091096928617
3.2962249815828573,0.0033800000000001607,0.021457237574501995,0.00013067628166184953
3.3033219275957384,0.0033799999999999386,0.021223226385726286,0.00013661888364841778
3.3100804359243936,0.0033795000000000908,0.021212688645508015,0.00012973748299956956
3.316838465580703,0.0033794999999998687,0.021766395322832685,0.00020431673370434762
3.3235960144642753,0.003379000000000021,0.021344960746449135,0.00013874345997981109
3.3303530804855566,0.003379000000000021,0.021299378081145178,0.00013929534007864236
3.3371096615656723,0.003378499999999951,0.021377970524759475,0.00013173705173027568
3.3438657556362763,0.003378499999999951,0.021438866073666886,0.00026824608083769074
3.3506213606393893,0.003378000000000103,0.021482183724405666,0.00013323074643848898
3.3573764745272454,0.003378000000000103,0.021291612991484618,0.00013841252418653576
3.3637933765879726,0.003377499999999811,0.021419281177502476,0.0001547235234396512
3.370270572205022,0.0033775000000000333,0.021518706846569466,0.0001398010821734497
3.3770242713669862,0.0033769999999999634,0.02119686892423702,0.00018201008612212105
3.3837774714853674,0.0033765000000001155,0.021315748473614806,0.00015221230161391802
3.390530170560508,0.0033769999999999634,0.0212639159285207,0.00012411219054427077
3.397282366601991,0.0033760000000000456,0.021661773712448967,0.0001383982555745689
3.4040340576286225,0.0033764999999998935,0.021415852077491363,0.0001410607832401806
3.4107852416680835,0.0033754999999999757,0.021368352677884648,0.00013606571109269256
3.4175359167569814,0.003375500000000198,0.021495876244810135,0.00013671346709701648
3.424286080940485,0.0033754999999999757,0.021506201053032203,0.00013430364291517922
3.431035732272347,0.003374999999999906,0.021447600120204066,0.00014722562070998676
3.4377848688146564,0.003374999999999906,0.021376686053473683,0.00013329189427000961
3.4445334886376564,0.003374500000000058,0.021323826781512817,0.00014093971437832388
3.451281589819651,0.003374500000000058,0.02112100923380036,0.00014236324861532768
3.4580291704468418,0.003373999999999988,0.021603610587679418,0.0001325903255976709
3.4647762286131343,0.0033734999999999182,0.021257865080533157,0.0001352267738426324
3.4715227624199985,0.0033735000000001403,0.021635581946513438,0.0001330896350947745
3.4782687699763115,0.0033734999999999182,0.0213606166815514,0.0001477942877951836
3.485014249398203,0.0033730000000000704,0.021353457725654477,0.00013518995898474347
3.491759198808896,0.0033725000000000005,0.021353228459028446,0.00014486207842106605
3.4985036163385512,0.0033725000000000005,0.021486530144051615,0.00014633683497147922
3.5052475001240975,0.0033725000000000005,0.02132909623350853,0.00015776630308334886
3.5119908483090736,0.0033714999999998607,0.021529401095241943,0.00015255929298275825
3.518733659043514,0.0033720000000001527,0.021233235548808765,0.00014266185300093406
3.5254759304837613,0.003371000000000013,0.02168417457346321,0.00014068877971961445
3.532217660792245,0.0033714999999998607,0.02143232851250437,0.00013865464710149478
3.538958848137444,0.003370500000000165,0.021352681028339707,0.000139103371429409
3.5456994906936656,0.003370499999999943,0.021582758424601223,0.00013763262319146536
3.552439586640837,0.003370499999999943,0.021256260342671068,0.00012913523452932462
3.559179134164481,0.003370000000000095,0.021253565581444464,0.00021430385416953434
3.5659794552424877,0.0033695000000000253,0.021423765024545363,0.00016982401888958708
3.5727179205484174,0.003369499999999803,0.021489450329983173,0.0001423604884512619
3.5794558319912944,0.0033695000000000253,0.021421727753160105,0.00014317662515311134
3.5861931877774507,0.0033685000000001075,0.02138415563522187,0.0002738286063178383
3.592929986117908,0.0033689999999999554,0.021369926045194384,0.00014019095379858623
3.5996662252282507,0.0033680000000000376,0.021758700096771083,0.00014576627125538282
3.6064019033284698,0.0033680000000000376,0.02107732222851671,0.00015100311109739385
3.6131370186428278,0.0033680000000000376,0.02146596992259635,0.0001490217516697311
3.6198715693996846,0.0033674999999999677,0.021506400987823242,0.0001628163602119745
3.626605553831343,0.003366999999999898,0.021169582082038698,0.0001352686460960723
3.6333389701738774,0.00336700000000012,0.021123782540333567,0.00014718485730367967
3.6400718166669863,0.003366499999999828,0.02104896818910598,0.00014168783351917896
3.6468040915538475,0.00336650000000005,0.020978759626279174,0.0001405956508385443
3.6535357930809527,0.00336599999999998,0.02106589834636775,0.00016606840036934383
3.6602669194979445,0.0033655000000001323,0.021146693315018134,0.00015478753265514005
3.666997469057449,0.0033654999999999102,0.021141673637403945,0.0001423831570181394
3.673727440014898,0.0033650000000000624,0.021123780637925225,0.00014383382283443696
3.6804568306285033,0.0033649999999998403,0.021129544686689962,0.0001511709289055965
3.6871856391589026,0.0033644999999999925,0.02123877601496503,0.0001419480596362196
3.693913863869147,0.0033640000000001447,0.02121222597615221,0.00014707625385574735
3.7006415030244932,0.0033639999999999226,0.02097484020955201,0.00014028355099531036
3.7073685548922457,0.0033635000000000748,0.021170095999544808,0.00015277785891281524
3.713422398011769,0.002606499999999956,0.021116955823319287,0.00016159957582404847
3.8332033149829083,0.003357999999999972,0.02103996164688346,0.00015622224845921302
3.8399184397129633,0.0033575000000001243,0.021221214332666744,0.00016178910156946065
3.8466329414489495,0.0033569999999998323,0.021207100336267694,0.00015097960210281564
3.853346818464278,0.0033570000000000544,0.02108442255062002,0.0001603495127428691
3.860060069030796,0.0033570000000000544,0.021004535694497055,0.00016125395169249863
3.8667726914187264,0.0033559999999999146,0.02097466111410426,0.00016202283582578332
3.873484683896538,0.0033560000000001367,0.02095307121098749,0.00026545317594144264
3.8801960447307025,0.0033559999999999146,0.021311640390678142,0.00025776155787135676
3.8869067721855703,0.0033555000000000668,0.021101570802694612,0.0001724708586184442
3.893616864523304,0.003354999999999997,0.0211219266920342,0.00015625884396925025
3.9003263200036167,0.003354499999999927,0.020928572157043236,0.00014564863732493806
3.9070351368836573,0.003354499999999927,0.021161343447106067,0.00016376165154960906
3.91374331341786,0.003354000000000079,0.021203154916272383,0.00016040882501873577
3.9204508478577886,0.0033535000000000093,0.020811825516826494,0.00015879945482445977
3.927095375921297,0.0033535000000000093,0.020899676729171958,0.00016202260441469812
3.9338016018957327,0.0033535000000000093,0.020940709532125606,0.0001541493166612538
3.940507180522645,0.0033525000000000915,0.021123814347124906,0.00016347456570939742
3.947212110040308,0.0033524999999998695,0.02130088720516461,0.00017250089158228325
3.9539163886833633,0.0033520000000000216,0.021098372446932478,0.00016811571405661523
3.960620014682654,0.0033520000000000216,0.021198257783138504,0.00017791250447020916
3.9673229862650645,0.0033514999999999517,0.021453449752884594,0.00017931773599791172
3.974025301653487,0.003351000000000104,0.02117778236758291,0.0001695732510780287
3.9807269590664722,0.003350999999999882,0.021063502724943176,0.00017004061903162955
3.98742795671825,0.003350500000000034,0.021325627038688184,0.00017032796624078073
3.9941282928184814,0.003349999999999964,0.021326279927981966,0.00016792172976076624
4.0008279655721655,0.003349999999999964,0.02142479767947416,0.0001780269870288573
4.007526973179408,0.0033495000000001163,0.02132367088626677,0.00017648943580797263
4.014225313835415,0.0033490000000000464,0.021587958616472037,0.00017723467704375135
4.020922985730168,0.0033490000000000464,0.021161306062997286,0.0001705170223795324
4.027619987048384,0.0033484999999999765,0.021447543217986118,0.00016737623398119247
4.034316315969384,0.0033479999999999066,0.021346293923425578,0.00017211922262178877
4.041011970666867,0.0033479999999999066,0.021339103077795712,0.0001739137783351859
4.047706949308796,0.003347000000000211,0.02131451999378937,0.00017725972793365593
4.054401250057255,0.0033474999999998367,0.02157375850722534,0.0001811408828803088
4.0610948710682955,0.003346500000000141,0.021298468287547688,0.00020382958224030126
4.06778781049179,0.003346499999999697,0.02111662206033885,0.0001698243414216126
4.074480066471287,0.003346500000000141,0.021268839676005,0.00017582736561718267
4.081171637143856,0.0033455000000000013,0.021630354873664433,0.0001821469310356704
4.087862520639952,0.0033455000000000013,0.021543635591845137,0.00018316099978568003
4.094552715083255,0.0033449999999999314,0.0214980820934933,0.0001700421980897088
4.1012422185905155,0.0033449999999999314,0.021616708562653207,0.00017132625246045908
4.107931029271418,0.0033440000000002357,0.021346056425113547,0.0001746698762830296
4.114619145228491,0.0033439999999997916,0.021402973431299387,0.0001821915918938831
4.12130656455685,0.0033440000000002357,0.02138740158486898,0.00019625380156870764
4.127993285344116,0.0033434999999997217,0.020934501380491684,0.00018191285724770192
4.1346793056703195,0.003343000000000096,0.021298982896731388,0.00018598245642362834
4.14136462360761,0.003342500000000026,0.021299161780702573,0.0001779683341538951
4.148049237220295,0.003342500000000026,0.021350783038290463,0.00019324738156198366
4.154670125830618,0.003341999999999956,0.021248706652682855,0.00018693345426324057
4.161353306130532,0.0033414999999998862,0.021032962758477585,0.00018665675911257998
4.168035776250719,0.0033415000000003303,0.021159506169825423,0.00018478751520974545
4.174717534222005,0.0033409999999998163,0.021242470894507096,0.0001944102476332769
4.181398578066567,0.0033405000000001905,0.02121252239659031,0.00018159193846355252
4.188078905797769,0.0033399999999996766,0.021246788460200238,0.0001891610926332209
4.194758515420038,0.0033400000000001207,0.02120374897335653,0.00019311733528330698
4.201437404928721,0.0033395000000000508,0.021485158300258426,0.00034582531206984936
4.208115572309945,0.003338999999999981,0.021571519731476252,0.00019234519718197557
4.214793015540474,0.003338999999999981,0.02170401307883303,0.00019197643509002407
4.22146973258757,0.003338499999999911,0.021588069585565008,0.00017727637516042733
4.2281457214088505,0.003338000000000285,0.021722811415429647,0.00017842035259301063
4.234820979952147,0.003337499999999771,0.022170565894735834,0.0001924459477973099
4.24149550615536,0.0033375000000002153,0.022186774077571133,0.00020456736659845378
4.248169297946314,0.0033369999999997013,0.022050165651980945,0.0001910871782798811
4.254842353242639,0.0033365000000000755,0.021956493971580535,0.00019071696953846563
4.261514669951648,0.0033360000000000056,0.022409949328251813,0.00020488572773480723
4.268186245970108,0.0033360000000000056,0.022863759697449106,0.00019142816972731767
4.27519060223957,0.0033354999999999357,0.02241560802770207,0.00019421648372172496
4.2821307428690725,0.00333500000000031,0.022328883961511253,0.00020290563708796395
4.288799990409103,0.003334999999999866,0.022404337676909268,0.00019721256472166043
4.295468488519203,0.00333400000000017,0.02271253584980413,0.00020838098175999343
4.302136235040349,0.003333999999999726,0.02232055231392657,0.00020012237128100074
4.308803227802149,0.0033335000000001003,0.022483783220182477,0.0002314983882883399
4.315469464622768,0.0033335000000001003,0.02251389446456649,0.00021690564014985916
4.322134943308807,0.0033330000000000304,0.022583617559394236,0.00023803204467265208
4.3287996616551165,0.0033324999999999605,0.02281007568004895,0.0002296220373834836
4.335463617444681,0.0033319999999998906,0.022808601802798124,0.00020462496519726582
4.342126808448492,0.0033314999999998207,0.022594122359110128,0.00022029057679181908
4.348789232425416,0.003331500000000265,0.022617312987267425,0.00022508669875108902
4.355450887122057,0.003330999999999751,0.022668016714739524,0.00021971793068285237
4.362111770272606,0.003330500000000125,0.022619195881635933,0.00022907328481774824
4.368771879598741,0.003330000000000055,0.022734755088649684,0.0003437143484960337
4.375431212809475,0.003330000000000055,0.02234109569952752,0.00021437267007786318
4.382026077681925,0.0033289999999999154,0.02259387999645402,0.00022395989091369557
4.38868383279009,0.0033289999999999154,0.0223437414375796,0.00021575096818835041
4.395340804825276,0.0033289999999999154,0.022374182123655526,0.00023607001437838052
4.401996991444296,0.0033280000000002197,0.022534535701168347,0.00022217263940363667
4.40865239029065,0.0033279999999997756,0.022237853080529273,0.00020296818969842042
4.415306998994369,0.0033275000000001498,0.022595656716530684,0.000240767071018267
4.421960815171934,0.00332700000000008,0.022565993761280368,0.00021993293907720615
4.428613836426093,0.00332650000000001,0.022478090127112483,0.0002141341412609976
4.435266060345782,0.00332599999999994,0.022462007946081917,0.00021855016333253202
4.44191748450596,0.00332599999999994,0.02246600749807595,0.00023463267305594605
4.448568106467481,0.0033254999999998702,0.022232910558227608,0.0002385570097832255
4.455217923777019,0.0033250000000002444,0.021879071438800968,0.00023783421552890576
4.461834967426901,0.0033245000000001745,0.022262844308826087,0.0002868913260802254
4.468451183368531,0.0033244999999997304,0.022194016200233112,0.0002129945985233105
4.475098552788889,0.0033235000000000348,0.022324379143603926,0.0002396990684618853
4.4817451075890204,0.0033235000000000348,0.02226208373359882,0.00024285192250759338
4.488390845242376,0.003322999999999965,0.021828579074736686,0.0002262927326826152
4.495035763207442,0.003322999999999965,0.021788720577232155,0.00026126089883139525
4.501679858927604,0.003322000000000269,0.021847783407700154,0.00023420791520950917
4.508323129831033,0.003321499999999755,0.02183329546450778,0.00025372229543175524
4.514965573330535,0.0033215000000001993,0.02197830246707401,0.0002603396264651893
4.521607186823497,0.0033209999999996853,0.021481336058520515,0.00025328441372720386
4.528247967691662,0.0033205000000000595,0.02171284566107475,0.00023527492478894293
4.534887913301109,0.0033199999999999896,0.021571423444789024,0.0002437052997149206
4.541462845044556,0.0033199999999999896,0.02157469845457143,0.00023837022254667893
4.548101092970443,0.003319000000000294,0.02184110121755086,0.00025504860713433035
4.5547384976280085,0.00331899999999985,0.02204961734721308,0.00025612493968976853
4.56137505631909,0.00331849999999978,0.021913147536725488,0.00025404827085379126
4.56801076632919,0.003318000000000154,0.022106668834657152,0.00024825759787983407
4.574645624927413,0.0033175000000000843,0.02200580555704347,0.0002597194828643645
4.581279629366286,0.0033170000000000144,0.02154781190301053,0.00023547189124461073
4.587912776881685,0.0033164999999999445,0.021724143929201023,0.0002457997379038043
4.594545064692714,0.0033164999999999445,0.02137465191284538,0.0002427931240935978
4.6011764900015715,0.0033159999999998746,0.02122444165422374,0.000248347394851305
4.607742666935078,0.003315500000000249,0.021363508574153825,0.00024319875489732472
4.614372339436373,0.003314999999999735,0.021277412586111554,0.00024838042562657
4.621001140925406,0.003314500000000109,0.021301983087415398,0.00026960293928362156
4.627629068535454,0.003314000000000039,0.021761756792046165,0.00024227157164754474
4.634256119382307,0.0033134999999999692,0.021553545945927073,0.0002566992017258208
4.640882290564191,0.0033134999999999692,0.021412312120523726,0.00026625336662927185
4.647507579161612,0.0033125000000002736,0.021937338934849688,0.00026170622870221873
4.6541319822372795,0.0033124999999998295,0.021560385935847887,0.00027135727898832914
4.660755496835983,0.0033120000000002037,0.021276636163398192,0.000278006321758311
4.667378119984449,0.0033114999999996897,0.02153157301530209,0.00025236337881219756
4.6739352569512835,0.003310499999999994,0.0221092225198249,0.0002721324852468687
4.680556068707058,0.003311000000000064,0.021016552119100116,0.00025433358104204215
4.687175979967739,0.003309999999999924,0.021441460603397064,0.00026086021724032503
4.693794987686672,0.0033095000000002983,0.021402815125005883,0.0002658167748235966
4.700413088798599,0.0033089999999997843,0.021633546913077003,0.00027634946347167717
4.707030280219627,0.0033090000000002284,0.02177836807512752,0.0002649692411480691
4.7136465588469925,0.0033079999999996446,0.02163076047721903,0.00024633728217816653
4.720261921559066,0.0033080000000000886,0.021623752649193913,0.00026449988043437104
4.726843983288608,0.0033075000000000188,0.021616829888819362,0.000265750935698993
4.733425104144535,0.003306499999999879,0.021177513407749097,0.00028505339445610635
4.740037680533863,0.003306500000000323,0.021472594440939945,0.0002707092734824081
4.746649328313074,0.003305999999999809,0.02153906214324039,0.0002885541481233038
4.753260044264281,0.0033055000000001833,0.021172048172060816,0.00027241097201334937
4.759869825150062,0.0033049999999996693,0.02129917974594604,0.000272787604432399
4.766478667713355,0.0033045000000000435,0.021095850687273297,0.00029967015899079675
4.773086568677353,0.0033039999999999736,0.021496966199766383,0.00029738400046070985
4.779693524745433,0.003303500000000348,0.02160651405506918,0.00027735847767038963
4.786234577586049,0.003302999999999834,0.021235967420810454,0.0002796064296683298
4.792839614086228,0.003302999999999834,0.021607524461506693,0.0002644654416423579
4.799443695662296,0.003302000000000138,0.02140284003000801,0.0002826025187406394
4.806046818937153,0.0033015000000000683,0.021593651960283445,0.0002853483410427508
4.812648980513291,0.0032969999999998834,0.021725876642763337,0.0002844874243001522
4.819250176972821,0.0032925000000001425,0.021810010815511944,0.00031393288603453155
4.82585040487724,0.0032964999999998135,0.021499499803221734,0.00027807632941099857
4.832449660767512,0.003299500000000233,0.02167574348221505,0.00029057278937198635
4.838982812345224,0.0032994999999997887,0.02150528170482269,0.00029591323599531164
4.8455800937828375,0.003298500000000093,0.02161307578478211,0.0002868599590071412
4.852176392685143,0.003298500000000093,0.02137151614308982,0.00029980661773735797
4.858771705509443,0.0032974999999999532,0.021857166653668866,0.0003110149908899113
4.865366028691934,0.003290999999999933,0.021545956091916084,0.0002932185086380973
4.87195935864762,0.0032885000000000275,0.02119424488187429,0.00029648013617469094
4.878551691770205,0.003294499999999978,0.021354744794644456,0.0003857261677403597
4.885077740559545,0.0032960000000001877,0.021859545581320403,0.000317475406877429
4.891668049002495,0.0032954999999996737,0.0213051037131127,0.00030288177879878107
4.898257349644936,0.003294499999999978,0.021572064274686695,0.00029812075639587847
4.904845638794402,0.003294000000000352,0.021475466218921182,0.0002843821135146535
4.9114329127366805,0.0032889999999996533,0.021485974430994013,0.00028835003324090497
4.918019167735655,0.0032849999999999824,0.021643691209655088,0.00030974580162506206
4.924604400033369,0.0032895000000001673,0.02185457577903165,0.00029960998936076497
4.931123165832446,0.0032920000000000726,0.021740066520841216,0.0003056321091315551
4.937706321107099,0.0032915000000000028,0.02127684645999866,0.00033463343465436863
4.944288442253684,0.0032915000000000028,0.0212030758844515,0.0003257604176643276
4.950869525425493,0.003290499999999863,0.021439268723035886,0.00028740134337827336
4.957449566753572,0.0032840000000002867,0.02173155425432656,0.00030083221466092316
4.964028562346483,0.0032814999999999372,0.02173718450585136,0.00030184978061426396
4.9706065082902615,0.003286499999999748,0.021786323110206538,0.000314339427488417
4.977446620558013,0.0032885000000000275,0.021709719897298977,0.00031455480683069935
4.9843511408877905,0.0032874999999998877,0.021226047640593413,0.0002887522916417425
4.9909257873665185,0.003287500000000332,0.021266388996811804,0.00033391930653911035
4.997499367890618,0.003286999999999818,0.02094626892432124,0.0003354564512674515
5.004071878429917,0.003277999999999892,0.02136774819871986,0.00031138659888847855
5.010314770024787,0.0032775000000002663,0.02109773302600067,0.00031117101066679124
5.016885182419789,0.0032849999999999824,0.021738581794284208,0.0003223473401087233
5.023717191742637,0.0032844999999999125,0.02183078124512534,0.00032569847647048543
5.030285361009009,0.0032839999999998426,0.021500391956573564,0.00032833703329270155
5.036852439771534,0.003283500000000217,0.021189105201074247,0.00032900431629972625
5.043418423860631,0.0032769999999997523,0.021066298716082666,0.0003243738454838542
5.04998330908338,0.003274500000000291,0.021008481133023164,0.00040215525262702635
5.056547091223148,0.003279000000000032,0.02136192545829164,0.00031314268155312907
5.063043869408637,0.0032814999999999372,0.021681124518673805,0.0003183542293618889
5.069605411930576,0.0032804999999997975,0.02113469588042824,0.0003156257663193939
5.076165838556254,0.0032800000000001717,0.02157370407369101,0.0003011119608274576
5.082069264865048,0.002787500000000165,0.021459143196835864,0.0003534965952231791
5.087971780646118,0.0033764999999998935,0.020771147794412335,0.00034506847052259574
5.0948568954300475,0.0033769999999999634,0.02110417717147079,0.0003422170264309079
5.101674724351511,0.0033764999999998935,0.020981648396754593,0.0002969121323447317
5.108229599467359,0.0033764999999998935,0.021227184677604646,0.00030587343533815416
5.115110990934003,0.0033765000000003376,0.021024261684195463,0.00028874648868483895
5.121991115650104,0.0033769999999999634,0.02137643928531276,0.00031882218337681874
5.128542436959754,0.0033764999999998935,0.02100653583702911,0.0005724272497126924
5.1354200820013975,0.0033764999999998935,0.02160633977145962,0.0003335662756181634
5.142230265724734,0.0033764999999998935,0.02179669363456907,0.0003320991280603027
5.148777968948034,0.0033769999999999634,0.021227530202240566,0.00034189110846617217
5.155651799794231,0.0033765000000003376,0.020786245569894696,0.00033686567043922036
5.16252433274203,0.0033764999999998935,0.020907029135172284,0.0003527956120998932
5.169068394775586,0.0033769999999999634,0.02105804661271257,0.00043598427402398253
