central_wavelength,transit_depth
4.355450887122057,0.022668016714739524
4.362111770272606,0.022619195881635933
4.368771879598741,0.022734755088649684
4.375431212809475,0.02234109569952752
4.382026077681925,0.02259387999645402
4.38868383279009,0.0223437414375796
4.395340804825276,0.022374182123655526
4.401996991444296,0.022534535701168347
4.40865239029065,0.022237853080529273
4.415306998994369,0.022595656716530684
4.421960815171934,0.022565993761280368
4.428613836426093,0.022478090127112483
4.435266060345782,0.022462007946081917
4.44191748450596,0.02246600749807595
4.448568106467481,0.022232910558227608
4.455217923777019,0.021879071438800968
4.461834967426901,0.022262844308826087
4.468451183368531,0.022194016200233112
4.475098552788889,0.022324379143603926
4.4817451075890204,0.02226208373359882
4.488390845242376,0.021828579074736686
4.495035763207442,0.021788720577232155
4.501679858927604,0.021847783407700154
4.508323129831033,0.02183329546450778
4.514965573330535,0.02197830246707401
4.521607186823497,0.021481336058520515
4.528247967691662,0.02171284566107475
4.534887913301109,0.021571423444789024
4.541462845044556,0.02157469845457143
4.548101092970443,0.02184110121755086
4.5547384976280085,0.02204961734721308
4.56137505631909,0.021913147536725488
4.56801076632919,0.022106668834657152
4.574645624927413,0.02200580555704347
4.581279629366286,0.02154781190301053
4.587912776881685,0.021724143929201023
4.594545064692714,0.02137465191284538
4.6011764900015715,0.02122444165422374
4.607742666935078,0.021363508574153825
4.614372339436373,0.021277412586111554
4.621001140925406,0.021301983087415398
4.627629068535454,0.021761756792046165
4.634256119382307,0.021553545945927073
4.640882290564191,0.021412312120523726
4.647507579161612,0.021937338934849688
4.6541319822372795,0.021560385935847887
4.660755496835983,0.021276636163398192
4.667378119984449,0.02153157301530209
4.6739352569512835,0.0221092225198249
4.680556068707058,0.021016552119100116
4.687175979967739,0.021441460603397064
4.693794987686672,0.021402815125005883
4.700413088798599,0.021633546913077003
4.707030280219627,0.02177836807512752
4.7136465588469925,0.02163076047721903
4.720261921559066,0.021623752649193913
4.726843983288608,0.021616829888819362
4.733425104144535,0.021177513407749097
4.740037680533863,0.021472594440939945
4.746649328313074,0.02153906214324039
4.753260044264281,0.021172048172060816
4.759869825150062,0.02129917974594604
4.766478667713355,0.021095850687273297
4.773086568677353,0.021496966199766383
4.779693524745433,0.02160651405506918
4.786234577586049,0.021235967420810454
4.792839614086228,0.021607524461506693
4.799443695662296,0.02140284003000801
4.806046818937153,0.021593651960283445
4.812648980513291,0.021725876642763337
4.819250176972821,0.021810010815511944
4.82585040487724,0.021499499803221734
4.832449660767512,0.02167574348221505
4.838982812345224,0.02150528170482269
4.8455800937828375,0.02161307578478211
4.852176392685143,0.02137151614308982
4.858771705509443,0.021857166653668866
4.865366028691934,0.021545956091916084
4.87195935864762,0.02119424488187429
4.878551691770205,0.021354744794644456
4.885077740559545,0.021859545581320403
4.891668049002495,0.0213051037131127
4.898257349644936,0.021572064274686695
4.904845638794402,0.021475466218921182
4.9114329127366805,0.021485974430994013
4.918019167735655,0.021643691209655088
4.924604400033369,0.02185457577903165
4.931123165832446,0.021740066520841216
4.937706321107099,0.02127684645999866
4.944288442253684,0.0212030758844515
4.950869525425493,0.021439268723035886
4.957449566753572,0.02173155425432656
4.964028562346483,0.02173718450585136
4.9706065082902615,0.021786323110206538
4.977446620558013,0.021709719897298977
4.9843511408877905,0.021226047640593413
4.9909257873665185,0.021266388996811804
4.997499367890618,0.02094626892432124
5.004071878429917,0.02136774819871986
5.010314770024787,0.02109773302600067
5.016885182419789,0.021738581794284208
5.023717191742637,0.02183078124512534
5.030285361009009,0.021500391956573564
5.036852439771534,0.021189105201074247
5.043418423860631,0.021066298716082666
5.04998330908338,0.021008481133023164
5.056547091223148,0.02136192545829164
5.063043869408637,0.021681124518673805
5.069605411930576,0.02113469588042824
5.076165838556254,0.02157370407369101
5.082069264865048,0.021459143196835864
5.087971780646118,0.020771147794412335
5.0948568954300475,0.02110417717147079
5.101674724351511,0.020981648396754593
5.108229599467359,0.021227184677604646
5.115110990934003,0.021024261684195463
5.121991115650104,0.02137643928531276
5.128542436959754,0.02100653583702911
5.1354200820013975,0.02160633977145962
5.142230265724734,0.02179669363456907
5.148777968948034,0.021227530202240566
5.155651799794231,0.020786245569894696
5.16252433274203,0.020907029135172284
5.169068394775586,0.02105804661271257
