central_wavelength,transit_depth_error
3.1882959657466055,0.00013254225102911945
3.1950622567862856,0.000129713227621422
3.2018281067128953,0.00012568362746212793
3.2085935132179095,0.00014124272053988812
3.215358474006261,0.00013306188278416043
3.222122986796183,0.0001300374477677774
3.2288870493190336,0.00014615910962200598
3.2353124901695853,0.0001310944712920616
3.241797867334962,0.00013370482913339725
3.2485606331367416,0.00013941150380115768
3.25532293990394,0.00012487890144632186
3.262084785430484,0.00012384574336284733
3.268846167522483,0.00012863218717387926
3.275607083998201,0.00013365522023859978
3.28236753268777,0.00013747838898936932
3.2891275114331453,0.00014150091096928617
3.2962249815828573,0.00013067628166184953
3.3033219275957384,0.00013661888364841778
3.3100804359243936,0.00012973748299956956
3.316838465580703,0.00020431673370434762
3.3235960144642753,0.00013874345997981109
3.3303530804855566,0.00013929534007864236
3.3371096615656723,0.00013173705173027568
3.3438657556362763,0.00026824608083769074
3.3506213606393893,0.00013323074643848898
3.3573764745272454,0.00013841252418653576
3.3637933765879726,0.0001547235234396512
3.370270572205022,0.0001398010821734497
3.3770242713669862,0.00018201008612212105
3.3837774714853674,0.00015221230161391802
3.390530170560508,0.00012411219054427077
3.397282366601991,0.0001383982555745689
3.4040340576286225,0.0001410607832401806
3.4107852416680835,0.00013606571109269256
3.4175359167569814,0.00013671346709701648
3.424286080940485,0.00013430364291517922
3.431035732272347,0.00014722562070998676
3.4377848688146564,0.00013329189427000961
3.4445334886376564,0.00014093971437832388
3.451281589819651,0.00014236324861532768
3.4580291704468418,0.0001325903255976709
3.4647762286131343,0.0001352267738426324
3.4715227624199985,0.0001330896350947745
3.4782687699763115,0.0001477942877951836
3.485014249398203,0.00013518995898474347
3.491759198808896,0.00014486207842106605
3.4985036163385512,0.00014633683497147922
3.5052475001240975,0.00015776630308334886
3.5119908483090736,0.00015255929298275825
3.518733659043514,0.00014266185300093406
3.5254759304837613,0.00014068877971961445
3.532217660792245,0.00013865464710149478
3.538958848137444,0.000139103371429409
3.5456994906936656,0.00013763262319146536
3.552439586640837,0.00012913523452932462
3.559179134164481,0.00021430385416953434
3.5659794552424877,0.00016982401888958708
3.5727179205484174,0.0001423604884512619
3.5794558319912944,0.00014317662515311134
3.5861931877774507,0.0002738286063178383
3.592929986117908,0.00014019095379858623
3.5996662252282507,0.00014576627125538282
3.6064019033284698,0.00015100311109739385
3.6131370186428278,0.0001490217516697311
3.6198715693996846,0.0001628163602119745
3.626605553831343,0.0001352686460960723
3.6333389701738774,0.00014718485730367967
3.6400718166669863,0.00014168783351917896
3.6468040915538475,0.0001405956508385443
3.6535357930809527,0.00016606840036934383
3.6602669194979445,0.00015478753265514005
3.666997469057449,0.0001423831570181394
3.673727440014898,0.00014383382283443696
3.6804568306285033,0.0001511709289055965
3.6871856391589026,0.0001419480596362196
3.693913863869147,0.00014707625385574735
3.7006415030244932,0.00014028355099531036
3.7073685548922457,0.00015277785891281524
3.713422398011769,0.00016159957582404847
3.8332033149829083,0.00015622224845921302
3.8399184397129633,0.00016178910156946065
3.8466329414489495,0.00015097960210281564
3.853346818464278,0.0001603495127428691
3.860060069030796,0.00016125395169249863
3.8667726914187264,0.00016202283582578332
3.873484683896538,0.00026545317594144264
3.8801960447307025,0.00025776155787135676
3.8869067721855703,0.0001724708586184442
3.893616864523304,0.00015625884396925025
3.9003263200036167,0.00014564863732493806
3.9070351368836573,0.00016376165154960906
3.91374331341786,0.00016040882501873577
3.9204508478577886,0.00015879945482445977
3.927095375921297,0.00016202260441469812
3.9338016018957327,0.0001541493166612538
3.940507180522645,0.00016347456570939742
3.947212110040308,0.00017250089158228325
3.9539163886833633,0.00016811571405661523
3.960620014682654,0.00017791250447020916
3.9673229862650645,0.00017931773599791172
3.974025301653487,0.0001695732510780287
3.9807269590664722,0.00017004061903162955
3.98742795671825,0.00017032796624078073
3.9941282928184814,0.00016792172976076624
4.0008279655721655,0.0001780269870288573
4.007526973179408,0.00017648943580797263
4.014225313835415,0.00017723467704375135
4.020922985730168,0.0001705170223795324
4.027619987048384,0.00016737623398119247
4.034316315969384,0.00017211922262178877
4.041011970666867,0.0001739137783351859
4.047706949308796,0.00017725972793365593
4.054401250057255,0.0001811408828803088
4.0610948710682955,0.00020382958224030126
4.06778781049179,0.0001698243414216126
4.074480066471287,0.00017582736561718267
4.081171637143856,0.0001821469310356704
4.087862520639952,0.00018316099978568003
4.094552715083255,0.0001700421980897088
4.1012422185905155,0.00017132625246045908
4.107931029271418,0.0001746698762830296
4.114619145228491,0.0001821915918938831
4.12130656455685,0.00019625380156870764
4.127993285344116,0.00018191285724770192
4.1346793056703195,0.00018598245642362834
4.14136462360761,0.0001779683341538951
4.148049237220295,0.00019324738156198366
4.154670125830618,0.00018693345426324057
4.161353306130532,0.00018665675911257998
4.168035776250719,0.00018478751520974545
4.174717534222005,0.0001944102476332769
4.181398578066567,0.00018159193846355252
4.188078905797769,0.0001891610926332209
4.194758515420038,0.00019311733528330698
4.201437404928721,0.00034582531206984936
4.208115572309945,0.00019234519718197557
4.214793015540474,0.00019197643509002407
4.22146973258757,0.00017727637516042733
4.2281457214088505,0.00017842035259301063
4.234820979952147,0.0001924459477973099
4.24149550615536,0.00020456736659845378
4.248169297946314,0.0001910871782798811
4.254842353242639,0.00019071696953846563
4.261514669951648,0.00020488572773480723
4.268186245970108,0.00019142816972731767
4.27519060223957,0.00019421648372172496
4.2821307428690725,0.00020290563708796395
4.288799990409103,0.00019721256472166043
4.295468488519203,0.00020838098175999343
4.302136235040349,0.00020012237128100074
4.308803227802149,0.0002314983882883399
4.315469464622768,0.00021690564014985916
4.322134943308807,0.00023803204467265208
4.3287996616551165,0.0002296220373834836
4.335463617444681,0.00020462496519726582
4.342126808448492,0.00022029057679181908
4.348789232425416,0.00022508669875108902
4.355450887122057,0.00021971793068285237
4.362111770272606,0.00022907328481774824
4.368771879598741,0.0003437143484960337
4.375431212809475,0.00021437267007786318
4.382026077681925,0.00022395989091369557
4.38868383279009,0.00021575096818835041
4.395340804825276,0.00023607001437838052
4.401996991444296,0.00022217263940363667
4.40865239029065,0.00020296818969842042
4.415306998994369,0.000240767071018267
4.421960815171934,0.00021993293907720615
4.428613836426093,0.0002141341412609976
4.435266060345782,0.00021855016333253202
4.44191748450596,0.00023463267305594605
4.448568106467481,0.0002385570097832255
4.455217923777019,0.00023783421552890576
4.461834967426901,0.0002868913260802254
4.468451183368531,0.0002129945985233105
4.475098552788889,0.0002396990684618853
4.4817451075890204,0.00024285192250759338
4.488390845242376,0.0002262927326826152
4.495035763207442,0.00026126089883139525
4.501679858927604,0.00023420791520950917
4.508323129831033,0.00025372229543175524
4.514965573330535,0.0002603396264651893
4.521607186823497,0.00025328441372720386
4.528247967691662,0.00023527492478894293
4.534887913301109,0.0002437052997149206
4.541462845044556,0.00023837022254667893
4.548101092970443,0.00025504860713433035
4.5547384976280085,0.00025612493968976853
4.56137505631909,0.00025404827085379126
4.56801076632919,0.00024825759787983407
4.574645624927413,0.0002597194828643645
4.581279629366286,0.00023547189124461073
4.587912776881685,0.0002457997379038043
4.594545064692714,0.0002427931240935978
4.6011764900015715,0.000248347394851305
4.607742666935078,0.00024319875489732472
4.614372339436373,0.00024838042562657
4.621001140925406,0.00026960293928362156
4.627629068535454,0.00024227157164754474
4.634256119382307,0.0002566992017258208
4.640882290564191,0.00026625336662927185
4.647507579161612,0.00026170622870221873
4.6541319822372795,0.00027135727898832914
4.660755496835983,0.000278006321758311
4.667378119984449,0.00025236337881219756
4.6739352569512835,0.0002721324852468687
4.680556068707058,0.00025433358104204215
4.687175979967739,0.00026086021724032503
4.693794987686672,0.0002658167748235966
4.700413088798599,0.00027634946347167717
4.707030280219627,0.0002649692411480691
4.7136465588469925,0.00024633728217816653
4.720261921559066,0.00026449988043437104
4.726843983288608,0.000265750935698993
4.733425104144535,0.00028505339445610635
4.740037680533863,0.0002707092734824081
4.746649328313074,0.0002885541481233038
4.753260044264281,0.00027241097201334937
4.759869825150062,0.000272787604432399
4.766478667713355,0.00029967015899079675
4.773086568677353,0.00029738400046070985
4.779693524745433,0.00027735847767038963
4.786234577586049,0.0002796064296683298
4.792839614086228,0.0002644654416423579
4.799443695662296,0.0002826025187406394
4.806046818937153,0.0002853483410427508
4.812648980513291,0.0002844874243001522
4.819250176972821,0.00031393288603453155
4.82585040487724,0.00027807632941099857
4.832449660767512,0.00029057278937198635
4.838982812345224,0.00029591323599531164
4.8455800937828375,0.0002868599590071412
4.852176392685143,0.00029980661773735797
4.858771705509443,0.0003110149908899113
4.865366028691934,0.0002932185086380973
4.87195935864762,0.00029648013617469094
4.878551691770205,0.0003857261677403597
4.885077740559545,0.000317475406877429
4.891668049002495,0.00030288177879878107
4.898257349644936,0.00029812075639587847
4.904845638794402,0.0002843821135146535
4.9114329127366805,0.00028835003324090497
4.918019167735655,0.00030974580162506206
4.924604400033369,0.00029960998936076497
4.931123165832446,0.0003056321091315551
4.937706321107099,0.00033463343465436863
4.944288442253684,0.0003257604176643276
4.950869525425493,0.00028740134337827336
4.957449566753572,0.00030083221466092316
4.964028562346483,0.00030184978061426396
4.9706065082902615,0.000314339427488417
4.977446620558013,0.00031455480683069935
4.9843511408877905,0.0002887522916417425
4.9909257873665185,0.00033391930653911035
4.997499367890618,0.0003354564512674515
5.004071878429917,0.00031138659888847855
5.010314770024787,0.00031117101066679124
5.016885182419789,0.0003223473401087233
5.023717191742637,0.00032569847647048543
5.030285361009009,0.00032833703329270155
5.036852439771534,0.00032900431629972625
5.043418423860631,0.0003243738454838542
5.04998330908338,0.00040215525262702635
5.056547091223148,0.00031314268155312907
5.063043869408637,0.0003183542293618889
5.069605411930576,0.0003156257663193939
5.076165838556254,0.0003011119608274576
5.082069264865048,0.0003534965952231791
5.087971780646118,0.00034506847052259574
5.0948568954300475,0.0003422170264309079
5.101674724351511,0.0002969121323447317
5.108229599467359,0.00030587343533815416
5.115110990934003,0.00028874648868483895
5.121991115650104,0.00031882218337681874
5.128542436959754,0.0005724272497126924
5.1354200820013975,0.0003335662756181634
5.142230265724734,0.0003320991280603027
5.148777968948034,0.00034189110846617217
5.155651799794231,0.00033686567043922036
5.16252433274203,0.0003527956120998932
5.169068394775586,0.00043598427402398253
