Wavelength(microns),Rplanet/Rstar,source_x_pixel,source_y_pixel,pixel_trace_interpolated
3.519086174,0.1434597122,833,502.5,False
3.520449827,0.1434428023,834,503.9090909,True
3.521813481,0.1434258925,835,505.3181818,True
3.523177134,0.1434089827,836,506.7272727,True
3.524540787,0.1433920729,837,508.1363636,True
3.525904441,0.1433751631,838,509.5454545,True
3.527268094,0.1433582532,839,510.9545455,True
3.528631747,0.1433413434,840,512.3636364,True
3.529995401,0.1433244336,841,513.7727273,True
3.531359054,0.1433075238,842,515.1818182,True
3.532722707,0.1432906139,843,516.5909091,True
3.53408636,0.1432737041,844,518,False
3.535450014,0.1432497031,845,520,False
3.536813667,0.1433937093,846,508,False
3.53817732,0.1433937093,847,508,False
3.539540974,0.1433880248,848,508.4736842,True
3.540904627,0.1433823404,849,508.9473684,True
3.54226828,0.1433766559,850,509.4210526,True
3.543631934,0.1433709715,851,509.8947368,True
3.544995587,0.143365287,852,510.3684211,True
3.54635924,0.1433596026,853,510.8421053,True
3.547722894,0.1433539181,854,511.3157895,True
3.549086547,0.1433482337,855,511.7894737,True
3.5504502,0.1433425492,856,512.2631579,True
3.551813854,0.1433368647,857,512.7368421,True
3.553177507,0.1433311803,858,513.2105263,True
3.55454116,0.1433254958,859,513.6842105,True
3.555904813,0.1433198114,860,514.1578947,True
3.557268467,0.1433141269,861,514.6315789,True
3.55863212,0.1433084425,862,515.1052632,True
3.559995773,0.143302758,863,515.5789474,True
3.561359427,0.1432970736,864,516.0526316,True
3.56272308,0.1432913891,865,516.5263158,True
3.564086733,0.1432857046,866,517,False
3.565450387,0.1432857046,867,517,False
3.56681404,0.1432557033,868,519.5,False
3.568177693,0.1432377026,869,521,False
3.569541347,0.1433037054,870,515.5,False
3.570905,0.1433817088,871,509,False
3.572268653,0.1433577078,872,511,False
3.573632307,0.1433157059,873,514.5,False
3.57499596,0.1432797044,874,517.5,False
3.576359613,0.1432917049,875,516.5,False
3.577723267,0.1433077056,876,515.1666667,True
3.57908692,0.1433237063,877,513.8333333,True
3.580450573,0.143339707,878,512.5,True
3.581814226,0.1433557077,879,511.1666667,True
3.58317788,0.1433717084,880,509.8333333,True
3.584541533,0.143387709,881,508.5,False
3.585905186,0.1433937093,882,508,False
3.58726884,0.1433881706,883,508.4615385,True
3.588632493,0.1433826319,884,508.9230769,True
3.589996146,0.1433770932,885,509.3846154,True
3.5913598,0.1433715545,886,509.8461538,True
3.592723453,0.1433660158,887,510.3076923,True
3.594087106,0.1433604771,888,510.7692308,True
3.59545076,0.1433549384,889,511.2307692,True
3.596814413,0.1433493997,890,511.6923077,True
3.598178066,0.143343861,891,512.1538462,True
3.59954172,0.1433383223,892,512.6153846,True
3.600905373,0.1433327836,893,513.0769231,True
3.602269026,0.1433272449,894,513.5384615,True
3.60363268,0.1433217062,895,514,False
3.604996333,0.1432977052,896,516,False
3.606359986,0.1432857046,897,517,False
3.607723639,0.1433234206,898,513.8571429,True
3.609087293,0.1433611365,899,510.7142857,True
3.610450946,0.1433988524,900,507.5714286,True
3.611814599,0.1434365683,901,504.4285714,True
3.613178253,0.1434742842,902,501.2857143,True
3.614541906,0.1435120001,903,498.1428571,True
3.615905559,0.143549716,904,495,False
3.617269213,0.1435269151,905,496.9,True
3.618632866,0.1435041141,906,498.8,True
3.619996519,0.1434813131,907,500.7,True
3.621360173,0.1434585121,908,502.6,True
3.622723826,0.1434357111,909,504.5,False
3.624087479,0.1434297109,910,505,False
3.625451133,0.1434357111,911,504.5,False
3.626814786,0.143501714,912,499,False
3.628178439,0.1435677168,913,493.5,False
3.629542093,0.1434807131,914,500.75,True
3.630905746,0.1433937093,915,508,False
3.632269399,0.1433997096,916,507.5,False
3.633633052,0.1434237106,917,505.5,False
3.634996706,0.1434267107,918,505.25,True
3.636360359,0.1434297109,919,505,True
3.637724012,0.143432711,920,504.75,True
3.639087666,0.1434357111,921,504.5,True
3.640451319,0.1434387112,922,504.25,True
3.641814972,0.1434417114,923,504,False
3.643178626,0.1434297109,924,505,False
3.644542279,0.1434357111,925,504.5,True
3.645905932,0.1434417114,926,504,True
3.647269586,0.1434477116,927,503.5,True
3.648633239,0.1434537119,928,503,True
3.649996892,0.1434597122,929,502.5,True
3.651360546,0.1434657124,930,502,True
3.652724199,0.1434717127,931,501.5,True
3.654087852,0.1434777129,932,501,True
3.655451505,0.1434837132,933,500.5,True
3.656815159,0.1434897135,934,500,True
3.658178812,0.1434957137,935,499.5,True
3.659542465,0.143501714,936,499,True
3.660906119,0.1435077142,937,498.5,True
3.662269772,0.1435137145,938,498,True
3.663633425,0.1435197147,939,497.5,True
3.664997079,0.143525715,940,497,False
3.666360732,0.1435132145,941,498.0416667,True
3.667724385,0.1435007139,942,499.0833333,True
3.669088039,0.1434882134,943,500.125,True
3.670451692,0.1434757128,944,501.1666667,True
3.671815345,0.1434632123,945,502.2083333,True
3.673178999,0.1434507118,946,503.25,True
3.674542652,0.1434382112,947,504.2916667,True
3.675906305,0.1434257107,948,505.3333333,True
3.677269959,0.1434132101,949,506.375,True
3.678633612,0.1434007096,950,507.4166667,True
3.679997265,0.1433882091,951,508.4583333,True
3.681360918,0.1433757085,952,509.5,False
3.682724572,0.1433697083,953,510,False
3.684088225,0.1433817088,954,509,False
3.685451878,0.143363708,955,510.5,True
3.686815532,0.1433457072,956,512,True
3.688179185,0.1433277065,957,513.5,True
3.689542838,0.1433097057,958,515,True
3.690906492,0.1432917049,959,516.5,True
3.692270145,0.1432737041,960,518,False
3.693633798,0.1432797044,961,517.5,False
3.694997452,0.1432903715,962,516.6111111,True
3.696361105,0.1433010386,963,515.7222222,True
3.697724758,0.1433117058,964,514.8333333,True
3.699088412,0.1433223729,965,513.9444444,True
3.700452065,0.14333304,966,513.0555556,True
3.701815718,0.1433437071,967,512.1666667,True
3.703179372,0.1433543743,968,511.2777778,True
3.704543025,0.1433650414,969,510.3888889,True
3.705906678,0.1433757085,970,509.5,False
3.707270331,0.1433817088,971,509,False
3.708633985,0.1433817088,972,509,False
3.709997638,0.1433457072,973,512,False
3.711361291,0.1433337067,974,513,False
3.712724945,0.1433817088,975,509,False
3.714088598,0.1433457072,976,512,False
3.715452251,0.1433097057,977,515,False
3.716815905,0.1433337067,978,513,False
3.718179558,0.1434417114,979,504,False
3.719543211,0.1434297109,980,505,False
3.720906865,0.1432977052,981,516,False
3.722270518,0.1432797044,982,517.5,False
3.723634171,0.1432857046,983,517,False
3.724997825,0.1432977052,984,516,False
3.726361478,0.1432737041,985,518,False
3.727725131,0.143363708,986,510.5,False
3.729088785,0.1434657124,987,502,False
3.730452438,0.1434357111,988,504.5,False
3.731816091,0.143363708,989,510.5,False
3.733179744,0.1433757085,990,509.5,False
3.734543398,0.1433457072,991,512,False
3.735907051,0.1433277065,992,513.5,False
3.737270704,0.1432737041,993,518,False
3.738634358,0.1432677039,994,518.5,False
3.739998011,0.1433517075,995,511.5,False
3.741361664,0.1434117101,996,506.5,False
3.742725318,0.1433457072,997,512,False
3.744088971,0.1433097057,998,515,False
3.745452624,0.1433217062,999,514,False
3.746816278,0.1433157059,1000,514.5,False
3.748179931,0.1432737041,1001,518,False
3.749543584,0.1432977052,1002,516,False
3.750907238,0.1433277065,1003,513.5,False
3.752270891,0.1433157059,1004,514.5,False
3.753634544,0.143387709,1005,508.5,False
3.754998197,0.1433457072,1006,512,False
3.756361851,0.1432857046,1007,517,False
3.757725504,0.1432917049,1008,516.5,False
3.759089157,0.1432977052,1009,516,False
3.760452811,0.1433757085,1010,509.5,False
3.761816464,0.1433817088,1011,509,False
3.763180117,0.1432617036,1012,519,False
3.764543771,0.1432797044,1013,517.5,False
3.765907424,0.143387709,1014,508.5,False
3.767271077,0.143387709,1015,508.5,False
3.768634731,0.1433217062,1016,514,False
3.769998384,0.1433157059,1017,514.5,False
3.771362037,0.1433277065,1018,513.5,False
3.772725691,0.1433097057,1019,515,False
3.774089344,0.1433037054,1020,515.5,False
3.775452997,0.1432617036,1021,519,False
3.776816651,0.1432617036,1022,519,False
3.778180304,0.1433097057,1023,515,False
3.779543957,0.1433517075,1024,511.5,False
3.78090761,0.1433217062,1025,514,False
3.782271264,0.1433097057,1026,515,False
3.783634917,0.1433217062,1027,514,False
3.78499857,0.1433937093,1028,508,False
3.786362224,0.1434237106,1029,505.5,False
3.787725877,0.1433817088,1030,509,False
3.78908953,0.1433277065,1031,513.5,False
3.790453184,0.1433337067,1032,513,False
3.791816837,0.1433817088,1033,509,False
3.79318049,0.1433997096,1034,507.5,False
3.794544144,0.1433157059,1035,514.5,False
3.795907797,0.1432677039,1036,518.5,False
3.79727145,0.1432677039,1037,518.5,False
3.798635104,0.1432917049,1038,516.5,False
3.799998757,0.143339707,1039,512.5,False
3.80136241,0.143339707,1040,512.5,False
3.802726064,0.1433037054,1041,515.5,False
3.804089717,0.1432857046,1042,517,False
3.80545337,0.1433037054,1043,515.5,False
3.806817023,0.1432977052,1044,516,False
3.808180677,0.1433577078,1045,511,False
3.80954433,0.1433457072,1046,512,False
3.810907983,0.1432857046,1047,517,False
3.812271637,0.1432797044,1048,517.5,False
3.81363529,0.1432917049,1049,516.5,False
3.814998943,0.1433157059,1050,514.5,False
3.816362597,0.1433217062,1051,514,False
3.81772625,0.1432437028,1052,520.5,False
3.819089903,0.1432425028,1053,520.6,True
3.820453557,0.1432413027,1054,520.7,True
3.82181721,0.1432401027,1055,520.8,True
3.823180863,0.1432389026,1056,520.9,True
3.824544517,0.1432377026,1057,521,False
3.82590817,0.1432557033,1058,519.5,False
3.827271823,0.1432437028,1059,520.5,False
3.828635477,0.1432437028,1060,520.5,True
3.82999913,0.1432437028,1061,520.5,False
3.831362783,0.1432677039,1062,518.5,False
3.832726436,0.1432527032,1063,519.75,True
3.83409009,0.1432377026,1064,521,False
3.835453743,0.1432377026,1065,521,False
3.836817396,0.1432557033,1066,519.5,False
3.83818105,0.1432557033,1067,519.5,False
3.839544703,0.1432377026,1068,521,False
3.840908356,0.1432437028,1069,520.5,False
3.84227201,0.1432737041,1070,518,False
3.843635663,0.1432737041,1071,518,False
3.844999316,0.1432737041,1072,518,False
3.84636297,0.1432737041,1073,518,False
3.847726623,0.1432617036,1074,519,True
3.849090276,0.1432497031,1075,520,True
3.85045393,0.1432377026,1076,521,False
3.851817583,0.1432512032,1077,519.875,True
3.853181236,0.1432647037,1078,518.75,True
3.854544889,0.1432782043,1079,517.625,True
3.855908543,0.1432917049,1080,516.5,False
3.857272196,0.1432977052,1081,516,False
3.858635849,0.1432857046,1082,517,False
3.859999503,0.143339707,1083,512.5,False
3.861363156,0.1433450405,1084,512.0555556,True
3.862726809,0.1433503741,1085,511.6111111,True
3.864090463,0.1433557077,1086,511.1666667,True
3.865454116,0.1433610412,1087,510.7222222,True
3.866817769,0.1433663748,1088,510.2777778,True
3.868181423,0.1433717084,1089,509.8333333,True
3.869545076,0.1433770419,1090,509.3888889,True
3.870908729,0.1433823755,1091,508.9444444,True
3.872272383,0.143387709,1092,508.5,False
3.873636036,0.1433367068,1093,512.75,True
3.874999689,0.1432857046,1094,517,False
3.876363343,0.1432677039,1095,518.5,False
3.877726996,0.1432677039,1096,518.5,False
3.879090649,0.143339707,1097,512.5,False
3.880454302,0.1433457072,1098,512,True
3.881817956,0.1433517075,1099,511.5,True
3.883181609,0.1433577078,1100,511,False
3.884545262,0.1433532076,1101,511.375,True
3.885908916,0.1433487074,1102,511.75,True
3.887272569,0.1433442072,1103,512.125,True
3.888636222,0.143339707,1104,512.5,False
3.889999876,0.1433337067,1105,513,True
3.891363529,0.1433277065,1106,513.5,True
3.892727182,0.1433217062,1107,514,True
3.894090836,0.1433157059,1108,514.5,True
3.895454489,0.1433097057,1109,515,True
3.896818142,0.1433037054,1110,515.5,True
3.898181796,0.1432977052,1111,516,True
3.899545449,0.1432917049,1112,516.5,True
3.900909102,0.1432857046,1113,517,True
3.902272756,0.1432797044,1114,517.5,False
3.903636409,0.1432771328,1115,517.7142857,True
3.905000062,0.1432745613,1116,517.9285714,True
3.906363715,0.1432719898,1117,518.1428571,True
3.907727369,0.1432694182,1118,518.3571429,True
3.909091022,0.1432668467,1119,518.5714286,True
3.910454675,0.1432642751,1120,518.7857143,True
3.911818329,0.1432617036,1121,519,False
3.913181982,0.1432557033,1122,519.5,False
3.914545635,0.1432437028,1123,520.5,False
3.915909289,0.1432497031,1124,520,False
3.917272942,0.1432557033,1125,519.5,False
3.918636595,0.1432737041,1126,518,False
3.920000249,0.1432977052,1127,516,False
3.921363902,0.1433097057,1128,515,False
3.922727555,0.1433071341,1129,515.2142857,True
3.924091209,0.1433045626,1130,515.4285714,True
3.925454862,0.1433019911,1131,515.6428571,True
3.926818515,0.1432994195,1132,515.8571429,True
3.928182169,0.143296848,1133,516.0714286,True
3.929545822,0.1432942764,1134,516.2857143,True
3.930909475,0.1432917049,1135,516.5,True
3.932273128,0.1432891334,1136,516.7142857,True
3.933636782,0.1432865618,1137,516.9285714,True
3.935000435,0.1432839903,1138,517.1428571,True
3.936364088,0.1432814187,1139,517.3571429,True
3.937727742,0.1432788472,1140,517.5714286,True
3.939091395,0.1432762757,1141,517.7857143,True
3.940455048,0.1432737041,1142,518,False
3.941818702,0.1432737041,1143,518,False
3.943182355,0.1432917049,1144,516.5,False
3.944546008,0.1432737041,1145,518,False
3.945909662,0.1433157059,1146,514.5,True
3.947273315,0.1433577078,1147,511,False
3.948636968,0.1433577078,1148,511,False
3.950000622,0.1433097057,1149,515,False
3.951364275,0.1433937093,1150,508,False
3.952727928,0.1434537119,1151,503,False
3.954091581,0.1434357111,1152,504.5,False
3.955455235,0.1434237106,1153,505.5,False
3.956818888,0.1434657124,1154,502,False
3.958182541,0.1434777129,1155,501,False
3.959546195,0.1435437158,1156,495.5,True
3.960909848,0.1436097186,1157,490,True
3.962273501,0.1436757215,1158,484.5,True
3.963637155,0.1437417243,1159,479,False
3.965000808,0.1437497247,1160,478.3333333,True
3.966364461,0.143757725,1161,477.6666667,True
3.967728115,0.1437657254,1162,477,False
3.969091768,0.143780726,1163,475.75,True
3.970455421,0.1437957267,1164,474.5,True
3.971819075,0.1438107273,1165,473.25,True
3.973182728,0.143825728,1166,472,False
3.974546381,0.1438577293,1167,469.3333333,True
3.975910035,0.1438897307,1168,466.6666667,True
3.977273688,0.1439217321,1169,464,False
3.978637341,0.1439174462,1170,464.3571429,True
3.980000994,0.1439131603,1171,464.7142857,True
3.981364648,0.1439088744,1172,465.0714286,True
3.982728301,0.1439045885,1173,465.4285714,True
3.984091954,0.1439003026,1174,465.7857143,True
3.985455608,0.1438960167,1175,466.1428571,True
3.986819261,0.1438917308,1176,466.5,False
3.988182914,0.1439517334,1177,461.5,False
3.989546568,0.1438937309,1178,466.3333333,True
3.990910221,0.1438357284,1179,471.1666667,True
3.992273874,0.1437777259,1180,476,True
3.993637528,0.1437197234,1181,480.8333333,True
3.995001181,0.1436617209,1182,485.6666667,True
3.996364834,0.1436037184,1183,490.5,False
3.997728488,0.1436817217,1184,484,True
3.999092141,0.1437597251,1185,477.5,True
4.000455794,0.1438377285,1186,471,True
4.001819448,0.1439157318,1187,464.5,False
4.003183101,0.144011736,1188,456.5,False
4.004546754,0.144035737,1189,454.5,False
4.005910407,0.1439697342,1190,460,False
4.007274061,0.1438917308,1191,466.5,False
4.008637714,0.1438377285,1192,471,False
4.010001367,0.1438137274,1193,473,False
4.011365021,0.1438017269,1194,474,False
4.012728674,0.1438557293,1195,469.5,False
4.014092327,0.1439277324,1196,463.5,False
4.015455981,0.1439112316,1197,464.875,True
4.016819634,0.1438947309,1198,466.25,True
4.018183287,0.1438782302,1199,467.625,True
4.019546941,0.1438617295,1200,469,False
4.020910594,0.1439277324,1201,463.5,False
4.022274247,0.1438837305,1202,467.1666667,True
4.023637901,0.1438397286,1203,470.8333333,True
4.025001554,0.1437957267,1204,474.5,False
4.026365207,0.1438077272,1205,473.5,False
4.027728861,0.1438137274,1206,473,False
4.029092514,0.1437957267,1207,474.5,False
4.030456167,0.1437977267,1208,474.3333333,True
4.03181982,0.1437997268,1209,474.1666667,True
4.033183474,0.1438017269,1210,474,False
4.034547127,0.1437852262,1211,475.375,True
4.03591078,0.1437687255,1212,476.75,True
4.037274434,0.1437522248,1213,478.125,True
4.038638087,0.1437357241,1214,479.5,False
4.04000174,0.1437177233,1215,481,False
4.041365394,0.1437237236,1216,480.5,False
4.042729047,0.1437297238,1217,480,False
4.0440927,0.1437417243,1218,479,True
4.045456354,0.1437537248,1219,478,True
4.046820007,0.1437657254,1220,477,True
4.04818366,0.1437777259,1221,476,False
4.049547314,0.143849729,1222,470,False
4.050910967,0.143825728,1223,472,False
4.05227462,0.1437477246,1224,478.5,False
4.053638273,0.1437417243,1225,479,False
4.055001927,0.1437357241,1226,479.5,False
4.05636558,0.1437477246,1227,478.5,False
4.057729233,0.1437537248,1228,478,False
4.059092887,0.1437537248,1229,478,False
4.06045654,0.1437347767,1230,479.5789474,True
4.061820193,0.1437158285,1231,481.1578947,True
4.063183847,0.1436968803,1232,482.7368421,True
4.0645475,0.1436779321,1233,484.3157895,True
4.065911153,0.1436589839,1234,485.8947368,True
4.067274807,0.1436400357,1235,487.4736842,True
4.06863846,0.1436210875,1236,489.0526316,True
4.070002113,0.1436021394,1237,490.6315789,True
4.071365767,0.1435831912,1238,492.2105263,True
4.07272942,0.143564243,1239,493.7894737,True
4.074093073,0.1435452948,1240,495.3684211,True
4.075456727,0.1435263466,1241,496.9473684,True
4.07682038,0.1435073984,1242,498.5263158,True
4.078184033,0.1434884502,1243,500.1052632,True
4.079547686,0.1434695021,1244,501.6842105,True
4.08091134,0.1434505539,1245,503.2631579,True
4.082274993,0.1434316057,1246,504.8421053,True
4.083638646,0.1434126575,1247,506.4210526,True
4.0850023,0.1433937093,1248,508,False
4.086365953,0.1433907092,1249,508.25,True
4.087729606,0.143387709,1250,508.5,True
4.08909326,0.1433847089,1251,508.75,True
4.090456913,0.1433817088,1252,509,False
4.091820566,0.1433917092,1253,508.1666667,True
4.09318422,0.1434017097,1254,507.3333333,True
4.094547873,0.1434117101,1255,506.5,False
4.095911526,0.1434142816,1256,506.2857143,True
4.09727518,0.1434168532,1257,506.0714286,True
4.098638833,0.1434194247,1258,505.8571429,True
4.100002486,0.1434219962,1259,505.6428571,True
4.10136614,0.1434245678,1260,505.4285714,True
4.102729793,0.1434271393,1261,505.2142857,True
4.104093446,0.1434297109,1262,505,False
4.105457099,0.143339707,1263,512.5,False
4.106820753,0.1433517075,1264,511.5,False
4.108184406,0.1434417114,1265,504,False
4.109548059,0.1434147102,1266,506.25,True
4.110911713,0.143387709,1267,508.5,True
4.112275366,0.1433607079,1268,510.75,True
4.113639019,0.1433337067,1269,513,False
4.115002673,0.1434057098,1270,507,False
4.116366326,0.1434177103,1271,506,False
4.117729979,0.1433337067,1272,513,False
4.119093633,0.1433277065,1273,513.5,False
4.120457286,0.1432857046,1274,517,False
4.121820939,0.1432917049,1275,516.5,False
4.123184593,0.1433037054,1276,515.5,False
4.124548246,0.1433037054,1277,515.5,False
4.125911899,0.1433757085,1278,509.5,False
4.127275553,0.1434357111,1279,504.5,False
4.128639206,0.1433367068,1280,512.75,True
4.130002859,0.1432377026,1281,521,False
4.131366512,0.1432377026,1282,521,False
4.132730166,0.1432797044,1283,517.5,False
4.134093819,0.1432737041,1284,518,False
4.135457472,0.1432857046,1285,517,False
4.136821126,0.1433157059,1286,514.5,False
4.138184779,0.143339707,1287,512.5,False
4.139548432,0.143339707,1288,512.5,False
4.140912086,0.1433277065,1289,513.5,False
4.142275739,0.1433319924,1290,513.1428571,True
4.143639392,0.1433362783,1291,512.7857143,True
4.145003046,0.1433405642,1292,512.4285714,True
4.146366699,0.1433448501,1293,512.0714286,True
4.147730352,0.143349136,1294,511.7142857,True
4.149094006,0.1433534219,1295,511.3571429,True
4.150457659,0.1433577078,1296,511,True
4.151821312,0.1433619937,1297,510.6428571,True
4.153184966,0.1433662795,1298,510.2857143,True
4.154548619,0.1433705654,1299,509.9285714,True
4.155912272,0.1433748513,1300,509.5714286,True
4.157275925,0.1433791372,1301,509.2142857,True
4.158639579,0.1433834231,1302,508.8571429,True
4.160003232,0.143387709,1303,508.5,False
4.161366885,0.1433247063,1304,513.75,True
4.162730539,0.1432617036,1305,519,False
4.164094192,0.1432557033,1306,519.5,False
4.165457845,0.1432977052,1307,516,True
4.166821499,0.143339707,1308,512.5,True
4.168185152,0.1433817088,1309,509,True
4.169548805,0.1434237106,1310,505.5,False
4.170912459,0.1434528547,1311,503.0714286,True
4.172276112,0.1434819988,1312,500.6428571,True
4.173639765,0.1435111429,1313,498.2142857,True
4.175003419,0.1435402871,1314,495.7857143,True
4.176367072,0.1435694312,1315,493.3571429,True
4.177730725,0.1435985753,1316,490.9285714,True
4.179094378,0.1436277194,1317,488.5,False
4.180458032,0.1436277194,1318,488.5,False
4.181821685,0.1436517204,1319,486.5,False
4.183185338,0.1437033227,1320,482.2,True
4.184548992,0.1437549249,1321,477.9,True
4.185912645,0.1438065271,1322,473.6,True
4.187276298,0.1438581294,1323,469.3,True
4.188639952,0.1439097316,1324,465,False
4.190003605,0.1439472332,1325,461.875,True
4.191367258,0.1439847348,1326,458.75,True
4.192730912,0.1440222364,1327,455.625,True
4.194094565,0.1440597381,1328,452.5,False
4.195458218,0.1441377414,1329,446,False
4.196821872,0.1443177492,1330,431,False
4.198185525,0.1443957526,1331,424.5,False
4.199549178,0.1444017528,1332,424,False
4.200912832,0.1444137533,1333,423,False
4.202276485,0.1444197536,1334,422.5,False
4.203640138,0.1445417589,1335,412.3333333,True
4.205003791,0.1446637641,1336,402.1666667,True
4.206367445,0.1447857694,1337,392,False
4.207731098,0.1447797691,1338,392.5,False
4.209094751,0.1448097704,1339,390,False
4.210458405,0.1448037702,1340,390.5,False
4.211822058,0.1446237624,1341,405.5,False
4.213185711,0.1451277842,1342,363.5,False
4.214549365,0.1451517852,1343,361.5,False
4.215913018,0.1450977829,1344,366,False
4.217276671,0.1452297886,1345,355,False
4.218640325,0.1452537896,1346,353,False
4.220003978,0.1452477894,1347,353.5,False
4.221367631,0.1453977958,1348,341,False
4.222731285,0.1454337974,1349,338,False
4.224094938,0.1454157966,1350,339.5,False
4.225458591,0.1453197925,1351,347.5,False
4.226822245,0.1453812951,1352,342.375,True
4.228185898,0.1454427978,1353,337.25,True
4.229549551,0.1455043004,1354,332.125,True
4.230913204,0.1455658031,1355,327,False
4.232276858,0.1455898041,1356,325,False
4.233640511,0.1456438065,1357,320.5,False
4.235004164,0.1455718033,1358,326.5,False
4.236367818,0.1456266629,1359,321.9285714,True
4.237731471,0.1456815224,1360,317.3571429,True
4.239095124,0.1457363819,1361,312.7857143,True
4.240458778,0.1457912414,1362,308.2142857,True
4.241822431,0.1458461009,1363,303.6428571,True
4.243186084,0.1459009604,1364,299.0714286,True
4.244549738,0.1459558199,1365,294.5,False
4.245913391,0.1459378191,1366,296,False
4.247277044,0.1459678204,1367,293.5,False
4.248640698,0.145979821,1368,292.5,False
4.250004351,0.1460158225,1369,289.5,False
4.251368004,0.1459738207,1370,293,False
4.252731658,0.1459618202,1371,294,False
4.254095311,0.1459693205,1372,293.375,True
4.255458964,0.1459768208,1373,292.75,True
4.256822617,0.1459843212,1374,292.125,True
4.258186271,0.1459918215,1375,291.5,False
4.259549924,0.1460120723,1376,289.8125,True
4.260913577,0.1460323232,1377,288.125,True
4.262277231,0.1460525741,1378,286.4375,True
4.263640884,0.146072825,1379,284.75,True
4.265004537,0.1460930758,1380,283.0625,True
4.266368191,0.1461133267,1381,281.375,True
4.267731844,0.1461335776,1382,279.6875,True
4.269095497,0.1461538285,1383,278,False
4.270459151,0.1464118396,1384,256.5,False
4.271822804,0.1464058393,1385,257,False
4.273186457,0.146513844,1386,248,True
4.274550111,0.1466218487,1387,239,True
4.275913764,0.1467298533,1388,230,True
4.277277417,0.146837858,1389,221,True
4.27864107,0.1469458627,1390,212,False
4.280004724,0.1471498715,1391,195,False
4.281368377,0.1470958691,1392,199.5,False
4.28273203,0.1470478671,1393,203.5,False
4.284095684,0.1470658678,1394,202,False
4.285459337,0.1467778554,1395,226,False
4.28682299,0.1466398495,1396,237.5,False
4.288186644,0.1469218616,1397,214,False
4.289550297,0.1468858601,1398,217,False
4.29091395,0.1466698507,1399,235,False
4.292277604,0.1466008478,1400,240.75,True
4.293641257,0.1465318448,1401,246.5,True
4.29500491,0.1464628418,1402,252.25,True
4.296368564,0.1463938388,1403,258,False
4.297732217,0.1464058393,1404,257,False
4.29909587,0.1464298404,1405,255,False
4.300459524,0.146513844,1406,248,False
4.301823177,0.1467938561,1407,224.6666667,True
4.30318683,0.1470738682,1408,201.3333333,True
4.304550483,0.1473538803,1409,178,False
4.305914137,0.147184373,1410,192.125,True
4.30727779,0.1470148656,1411,206.25,True
4.308641443,0.1468453583,1412,220.375,True
4.310005097,0.146675851,1413,234.5,False
4.31136875,0.1467178528,1414,231,False
4.312732403,0.1466338492,1415,238,False
4.314096057,0.1465918474,1416,241.5,False
4.31545971,0.1467598546,1417,227.5,False
4.316823363,0.1467478541,1418,228.5,False
4.318187017,0.1468258575,1419,222,False
4.31955067,0.1468393581,1420,220.875,True
4.320914323,0.1468528586,1421,219.75,True
4.322277977,0.1468663592,1422,218.625,True
4.32364163,0.1468798598,1423,217.5,False
4.325005283,0.146837858,1424,221,False
4.326368937,0.1468438583,1425,220.5,False
4.32773259,0.1468498585,1426,220,False
4.329096243,0.1468783598,1427,217.625,True
4.330459896,0.146906861,1428,215.25,True
4.33182355,0.1469353622,1429,212.875,True
4.333187203,0.1469638634,1430,210.5,False
4.334550856,0.1469578632,1431,211,False
4.33591451,0.1466338492,1432,238,False
4.337278163,0.1466638505,1433,235.5,False
4.338641816,0.1465498456,1434,245,False
4.34000547,0.1465618461,1435,244,False
4.341369123,0.1465738466,1436,243,False
4.342732776,0.1467178528,1437,231,False
4.34409643,0.1466938518,1438,233,False
4.345460083,0.1465498456,1439,245,False
4.346823736,0.1465258445,1440,247,False
4.34818739,0.1465198443,1441,247.5,False
4.349551043,0.1465798469,1442,242.5,True
4.350914696,0.1466398495,1443,237.5,True
4.35227835,0.146699852,1444,232.5,False
4.353642003,0.146489843,1445,250,False
4.355005656,0.1464658419,1446,252,False
4.356369309,0.1466458497,1447,237,False
4.357732963,0.1463998391,1448,257.5,False
4.359096616,0.146351837,1449,261.5,False
4.360460269,0.146327836,1450,263.5,False
4.361823923,0.1463072637,1451,265.2142857,True
4.363187576,0.1462866913,1452,266.9285714,True
4.364551229,0.146266119,1453,268.6428571,True
4.365914883,0.1462455467,1454,270.3571429,True
4.367278536,0.1462249744,1455,272.0714286,True
4.368642189,0.1462044021,1456,273.7857143,True
4.370005843,0.1461838298,1457,275.5,False
4.371369496,0.1461821154,1458,275.6428571,True
4.372733149,0.146180401,1459,275.7857143,True
4.374096803,0.1461786867,1460,275.9285714,True
4.375460456,0.1461769723,1461,276.0714286,True
4.376824109,0.146175258,1462,276.2142857,True
4.378187762,0.1461735436,1463,276.3571429,True
4.379551416,0.1461718292,1464,276.5,False
4.380915069,0.1461915948,1465,274.8529412,True
4.382278722,0.1462113604,1466,273.2058824,True
4.383642376,0.1462311259,1467,271.5588235,True
4.385006029,0.1462508915,1468,269.9117647,True
4.386369682,0.146270657,1469,268.2647059,True
4.387733336,0.1462904226,1470,266.6176471,True
4.389096989,0.1463101882,1471,264.9705882,True
4.390460642,0.1463299537,1472,263.3235294,True
4.391824296,0.1463497193,1473,261.6764706,True
4.393187949,0.1463694848,1474,260.0294118,True
4.394551602,0.1463892504,1475,258.3823529,True
4.395915256,0.146409016,1476,256.7352941,True
4.397278909,0.1464287815,1477,255.0882353,True
4.398642562,0.1464485471,1478,253.4411765,True
