Wavelength_center(microns),Wavelength_half_width(microns),Rplanet/Rstar,Rplanet/Rstar_error
3.183344599606951,0.0016926998465474075,0.14391549293721687,0.0003321736215995117
3.1867299268230203,0.0016926394261942423,0.14370938289808025,0.0003281630696302334
3.1901151330613975,0.0016925788916872797,0.14359760017073367,0.0003367566154349156
3.1935002180937753,0.0016925182430262975,0.14392803921121536,0.00034221039944632917
3.1968851816918455,0.0016924574802104075,0.14357083843953827,0.0003368529457742231
3.2002700236273003,0.001692396603240942,0.1433778279755065,0.0003328140919993737
3.2036547436718306,0.001692335612116791,0.14408167898261046,0.00032824020535894577
3.207039341597127,0.0016922745068388423,0.14381789173179346,0.00033613472541338017
3.210423817174883,0.0016922132874059859,0.1437659737506907,0.0003363513185053839
3.213808170176788,0.001692151953819776,0.14402482299887373,0.00033399973943188803
3.217192400374535,0.0016920905060788805,0.14352445633626526,0.00034403978759793737
3.2205765075398163,0.0016920289441841874,0.14418650811008793,0.0003365678365536835
3.223960491444322,0.0016919672681343645,0.14311861833087897,0.00040109669290564273
3.2273443518597444,0.0016919054779311882,0.1438251012611223,0.0003440078328849344
3.230728088557774,0.0016918435735735482,0.14371320899983323,0.00035377528298021984
3.2341117013101033,0.0016917815550614446,0.14370801542650238,0.00035335948626566844
3.2374951898884246,0.0016917194223955434,0.14368674987014884,0.00034818239616158406
3.2408785540644285,0.0016916571755747345,0.1430269016470777,0.0003380444628966145
3.2442617936098057,0.0016915948146007942,0.14361796269079732,0.00034164924225221386
3.247644908296248,0.001691532339471502,0.1437045970916853,0.0003454689379520551
3.2510278978954497,0.0016914697501886344,0.14334302402802934,0.0003595010574541004
3.254410762179099,0.001691407046750859,0.14311669965625684,0.000342608134293984
3.2577935009188885,0.0016913442291603964,0.14296318574623337,0.0003426599731618152
3.261176113886511,0.0016912812974139158,0.1437050795618838,0.0003300109416671984
3.264558600853657,0.0016912182515147478,0.14376165540625932,0.00033473791252523625
3.2679409615920174,0.001691155091460006,0.14325282378541102,0.00036557155237322314
3.2713231958732845,0.0016910918172519107,0.14408706760470336,0.0003281924197061167
3.274705303469151,0.0016910284288891297,0.1433375810654607,0.00033979479011561625
3.278087284151306,0.0016909649263725512,0.14368096717055193,0.00033278352149468523
3.2814691376914427,0.0016909013097017311,0.1435804210074113,0.0003456644923245414
3.284850863861252,0.0016908375788762253,0.14287116261434818,0.00035041049226960713
3.288232462432427,0.0016907737338967,0.14371219759741202,0.0003364341266223754
3.291613933176657,0.001690709774763377,0.14368062364350323,0.0003444860646574633
3.294995275865635,0.0016906457014751464,0.14387292516781602,0.00033463089824415884
3.298376490271052,0.0016905815140333402,0.14424422878605034,0.00034734785131014024
3.3017575761645994,0.0016905172124366263,0.14381019257966998,0.00034635021372033574
3.30513853331797,0.001690452796686337,0.1430794552522082,0.00034787666170873213
3.3085193615028543,0.001690388266781362,0.14335393177562714,0.00034035976876534217
3.3119000604909425,0.0016903236227223672,0.14315628446889245,0.0003481627493591778
3.3152806300539295,0.001690258864509575,0.14416097263508096,0.0003500921956230028
3.3186610699635035,0.0016901939921418752,0.1441256427998099,0.00035044081892425034
3.3220413799913584,0.0016901290056203777,0.1443954229969409,0.0003449753323168154
3.3254215599091856,0.0016900639049444166,0.144354781935274,0.00034732607710457675
3.3288016094886754,0.0016899986901142139,0.14424132600324294,0.0003365230292249645
3.3321815285015193,0.0016899333611299916,0.14357571079148715,0.00033936285388955483
3.33556131671941,0.0016898679179915277,0.14358643891068434,0.00033287713663822166
3.3389409739140383,0.001689802360698378,0.1437969047224906,0.00039689404619734826
3.3423204998570966,0.001689736689252097,0.1433281057973271,0.0003708768312636076
3.345699894320276,0.0016896709036502422,0.144675611869922,0.00035961927618831846
3.3490791570752676,0.001689605003895256,0.1435156219425509,0.00033905840747394553
3.3524582878937625,0.001689538989985362,0.1440233597309488,0.0003382572015592808
3.355837286547454,0.0016894728619216703,0.14386696867158344,0.00035534152642125355
3.3625948864471904,0.0016893402633315624,0.1433750563277127,0.0003480395148009603
3.365973487236617,0.001689273792804702,0.1438003153467708,0.00032320870591803693
3.3693519549480073,0.001689207208124044,0.14341431842268249,0.0003349709182970897
3.372730289353051,0.0016891405092889222,0.14338086159686883,0.00033864634553287213
3.376108490223438,0.001689073696300003,0.14308474864145188,0.00033069729382213554
3.379486557330864,0.0016890067691563981,0.1439570392547382,0.0003359282510486759
3.3828644904470155,0.0016889397278589957,0.14342720478209445,0.00035118964079312545
3.386242289343588,0.0016888725724066855,0.14375211664706575,0.00034934871786734226
3.389619953792272,0.001688805302801022,0.14285067530051432,0.000340507045445461
3.3929974835647587,0.0016887379190406726,0.14382917295827313,0.000348974689547355
3.3963748784327397,0.0016886704211258596,0.1437032393144326,0.00035232144768163786
3.399752138167906,0.0016886028090576932,0.14314346283364773,0.0003644591442132302
3.4031292625419503,0.001688535082834841,0.14353331385246146,0.0003374648989791727
