instrname,reference,bandpass,iwave,wave,waveMin,waveMax,xMin,xMax,yval,yerrLow,yerrUpp,wlcLow,wlcUpp,ignore,referenceLink
NIRSPEC_PRISM,ExoTEP,uniform,25,1.9325284957885742,1.8949623107910156,1.9700946807861328,0,0,15285.676031546414,63.985112212877645,64.43301660145623,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,26,2.006854772567749,1.9700946807861328,2.0436148643493652,0,0,15163.335235755512,68.32839106434349,69.51332882690096,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,27,2.0884166955947876,2.0436148643493652,2.13321852684021,0,0,15169.665475578857,59.62201684937635,59.48461749317404,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,28,2.176770567893982,2.13321852684021,2.220322608947754,0,0,15244.33209031162,60.21356195086692,60.846101249795794,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,29,2.2626900672912598,2.220322608947754,2.3050575256347656,0,0,15345.931549444262,60.81134510171396,59.572046426811255,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,30,2.3543734550476074,2.3050575256347656,2.403689384460449,0,0,15247.188721226697,60.42047213887939,60.718028285719846,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,31,2.4514094591140747,2.403689384460449,2.4991295337677,0,0,15221.734495340957,66.8045914701073,65.98455226820604,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,32,2.545333504676819,2.4991295337677,2.5915374755859375,0,0,15165.97512227007,74.79791547766592,74.73208501360179,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,33,2.643695831298828,2.5915374755859375,2.6958541870117188,0,0,15236.13101349681,70.08018610408477,69.96731786442294,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,34,2.746320128440857,2.6958541870117188,2.796786069869995,0,0,15377.588638397836,78.75330462971547,76.56818408537765,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,35,2.8525055646896362,2.796786069869995,2.9082250595092773,0,0,15305.567370547938,77.40470132734397,77.87237265293429,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,36,2.9685893058776855,2.9082250595092773,3.0289535522460938,0,0,15163.280527761252,72.72084572053451,74.12305669463586,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,37,3.0870978832244873,3.0289535522460938,3.145242214202881,0,0,15235.112829860662,79.90916861286364,80.9977247826927,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,38,3.207496762275696,3.145242214202881,3.2697513103485107,0,0,15299.989787827706,78.72095007859764,79.19096110317835,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,39,3.335647463798523,3.2697513103485107,3.401543617248535,0,0,15427.047705028055,77.06161002397913,76.02983967247003,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,40,3.4706897735595703,3.401543617248535,3.5398359298706055,0,0,15265.03551605464,76.57310184088297,77.74574106323607,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,41,3.6117935180664062,3.5398359298706055,3.683751106262207,0,0,15305.895941712224,79.37995416854542,79.02671525509977,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,42,3.758134365081787,3.683751106262207,3.832517623901367,0,0,15133.837476812016,74.62139665629228,74.64885185546036,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,43,3.9090267419815063,3.832517623901367,3.9855358600616455,0,0,15278.112309755825,82.13733475530672,80.63956490193289,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,44,4.063906788825989,3.9855358600616455,4.142277717590332,0,0,15317.211675950126,87.6855962661903,86.80801394321124,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,45,4.222302436828613,4.142277717590332,4.3023271560668945,0,0,15115.2928031313,91.4028998458681,91.36149101939195,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,46,4.388223648071289,4.3023271560668945,4.474120140075684,0,0,15111.074030549426,112.48610907767122,111.59125646529367,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,47,4.5608906745910645,4.474120140075684,4.647661209106445,0,0,14973.449282056657,110.18329992140266,109.38870458159437,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,48,4.739219427108765,4.647661209106445,4.830777645111084,0,0,15142.64707732979,116.05644985423078,117.35275671132703,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,49,4.926535606384277,4.830777645111084,5.022293567657471,0,0,14733.172867714873,115.48864622986844,116.19183842735168,0.0,0.0,0,none
NIRSPEC_PRISM,ExoTEP,uniform,50,5.121685028076172,5.022293567657471,5.221076488494873,0,0,14947.755645876143,132.0140761154954,133.9995374433635,0.0,0.0,0,none
