iwave,wave,waveMin,waveMax,yval,yerrLow,yerrUpp,wlcLow,wlcUpp,ignore,referenceLink,instrname,reference,bandpass
0,0.6042400151491165,0.6011636853218079,0.6073163449764252,484.8012403608799,223.95551523478312,452.14713592820715,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
1,0.6102011054754257,0.6073163449764252,0.6130858659744263,921.096530550171,416.0466094694259,513.7983762346895,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
2,0.6161908656358719,0.6130858659744263,0.6192958652973175,857.5665139825082,385.8917810934793,462.3952040818708,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
3,0.622416689991951,0.6192958652973175,0.6255375146865845,509.60981918510026,271.78402040211415,421.52389051228283,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
4,0.628672793507576,0.6255375146865845,0.6318080723285675,681.8587591262299,314.31159056057476,428.79192354074155,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
5,0.6349585801362991,0.6318080723285675,0.6381090879440308,653.4641461651441,252.32512379715652,280.28573945864,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
6,0.6412736475467682,0.6381090879440308,0.6444382071495056,678.0959241518253,231.11915181214258,260.06395195085145,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
7,0.647616446018219,0.6444382071495056,0.6507946848869324,625.7922229870801,203.75854456275025,201.4371392089003,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
8,0.6542009115219116,0.6507946848869324,0.6576071381568909,730.6448429313996,176.45544348886006,176.28587785028012,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
9,0.6608139276504517,0.6576071381568909,0.6640207171440125,739.9104071599739,159.3097719668396,171.86306587330574,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
10,0.6674565672874451,0.6640207171440125,0.6708924174308777,868.1902033691861,182.3395071243056,177.1172964694901,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
11,0.6741271764039993,0.6708924174308777,0.677361935377121,457.35400887948856,153.7235323896923,173.98472865148162,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
12,0.6808273047208786,0.677361935377121,0.6842926740646362,935.2871108313711,168.7181711203707,170.19441101923928,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
13,0.6875536888837814,0.6842926740646362,0.6908147037029266,978.2161415831945,185.38810507642313,175.18955270036435,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
14,0.694307416677475,0.6908147037029266,0.6978001296520233,545.2043526270113,132.07408028450843,132.32071785456407,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
15,0.7013060748577118,0.6978001296520233,0.7048120200634003,534.1838111479684,111.83770848394282,113.5503493247908,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
16,0.7083325386047363,0.7048120200634003,0.7118530571460724,598.14946111246,118.93737702526147,116.07112588775604,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
17,0.7153867334127426,0.7118530571460724,0.7189204096794128,694.227227784543,144.79308343744842,137.69835664470105,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
18,0.7226890325546265,0.7189204096794128,0.7264576554298401,476.02104817334873,122.2300331673734,118.49362769928204,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
19,0.7300165891647339,0.7264576554298401,0.7335755228996277,751.8525033253197,106.92822422415287,110.49027314973642,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
20,0.7371486127376556,0.7335755228996277,0.7407217025756836,765.0280768648738,96.70438984907318,92.30563373314197,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
21,0.7445310652256012,0.7407217025756836,0.7483404278755188,796.8710842976086,94.44692689066699,88.81731358927907,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
22,0.7520509138703346,0.7483404278755188,0.7557613998651505,829.1010417437676,94.59859662812617,98.7942680051362,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
23,0.7594834193587303,0.7557613998651505,0.7632054388523102,832.5261399145527,90.06213761249117,97.1577731593837,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
24,0.7670541554689407,0.7632054388523102,0.7709028720855713,732.339838248969,100.55498593011802,100.38157564056311,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
25,0.7747633457183838,0.7709028720855713,0.7786238193511963,904.2422646582678,109.09639764941109,110.54744510959841,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
26,0.7824953198432922,0.7786238193511963,0.7863668203353882,751.6310467343221,102.9525264852233,105.63172488765498,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
27,0.7902513146400452,0.7863668203353882,0.7941358089447021,703.0738832251677,101.24515733715849,96.50932177866615,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
28,0.7982615232467651,0.7941358089447021,0.8023872375488281,691.3922175175716,104.31298727369882,102.80340461817404,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
29,0.8062942326068878,0.8023872375488281,0.8102012276649475,693.3326034297556,101.72895060197433,95.64481328477065,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
30,0.8143511712551117,0.8102012276649475,0.8185011148452759,642.8772342258678,109.83328540323986,106.7179554063778,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
31,0.8224304914474487,0.8185011148452759,0.8263598680496216,887.3765259061486,119.67473515721667,115.36382710553116,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
32,0.8305315375328064,0.8263598680496216,0.8347032070159912,897.6590258437582,123.63195764098408,114.1586101580537,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
33,0.8388860672712326,0.8347032070159912,0.843068927526474,744.985000932118,122.41996336303467,133.13048557941485,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
34,0.8472618758678436,0.843068927526474,0.8514548242092133,849.1434563680604,125.75521412805307,125.30147583763558,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
35,0.8552010655403137,0.8507786393165588,0.8596234917640686,971.6748163422346,130.74175031569226,134.22479406838323,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
36,0.8636139631271362,0.8596234917640686,0.8676044344902039,864.6194127451604,199.88857906946745,199.68165885197482,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
37,0.87205009162426,0.8676044344902039,0.876495748758316,717.6372648100161,92.76979987227674,97.5453375882335,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
38,0.8809519559144974,0.876495748758316,0.8854081630706787,768.3441701906337,84.09885297022005,81.55772702309216,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
39,0.8898752629756927,0.8854081630706787,0.8943423628807068,808.8655095027318,78.257009290052,81.00223381257305,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
40,0.8988228440284729,0.8943423628807068,0.903303325176239,950.2138724368558,76.02531102593568,74.38100042890215,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
41,0.907792180776596,0.903303325176239,0.9122810363769532,883.7334701113114,74.86645050925671,73.19445336710481,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
42,0.9167822301387788,0.9122810363769532,0.9212834239006042,921.0274746887599,66.59802129285845,64.43486920221426,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
43,0.9257931858301164,0.9212834239006042,0.9303029477596284,872.1847123359947,67.1973215113619,68.11945393040354,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
44,0.9348260015249252,0.9303029477596284,0.9393490552902222,863.0693443920777,66.93703065338849,63.196776031336476,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
45,0.9443340450525284,0.9393490552902222,0.9493190348148346,1004.2057615781699,62.641784108411855,63.76361939747399,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
46,0.9538620263338088,0.9493190348148346,0.9584050178527832,844.6751614354476,66.64483112401277,63.671843561307334,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
47,0.9634136259555816,0.9584050178527832,0.96842223405838,934.600944666644,55.820725066994164,57.67458610446453,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
48,0.9729851484298706,0.96842223405838,0.9775480628013612,817.2866945910665,64.565829901792,60.91724338625259,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
49,0.9825802743434906,0.9775480628013612,0.98761248588562,814.6042753071497,60.421077715770735,56.810624225338195,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
50,0.9926546216011048,0.98761248588562,0.9976967573165894,835.4939814106942,57.050747777972106,59.07426377502665,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
51,1.0027484595775604,0.9976967573165894,1.0078001618385315,829.7685506883897,55.10903183731135,55.53583209273098,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
52,1.0128639042377472,1.0078001618385315,1.017927646636963,748.3417687918273,59.32255016940053,57.663926504732466,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
53,1.023001492023468,1.017927646636963,1.0280753374099731,889.7630602602999,68.73342423719119,67.79921343350279,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
54,1.0331603586673737,1.0280753374099731,1.0382453799247742,942.7636163121849,52.28862227715946,51.20070696296937,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
55,1.0433399975299835,1.0382453799247742,1.0484346151351929,802.5524830004974,55.0390567447237,54.46026525161104,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
56,1.0535390079021454,1.0484346151351929,1.058643400669098,887.1725599617691,51.23084182436001,49.16471651705199,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
57,1.064222365617752,1.058643400669098,1.0698013305664062,829.2801144585849,44.770371014395344,46.26028429291401,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
58,1.0749270617961884,1.0698013305664062,1.0800527930259705,849.5382233063726,44.393953363180906,42.45864203725766,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
59,1.0856543481349945,1.0800527930259705,1.0912559032440186,857.061840842913,46.678290272519206,43.56867707992303,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
60,1.0964005291461945,1.0912559032440186,1.1015451550483704,839.1931210061598,48.48811002295153,48.98423830633675,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
61,1.1071656942367554,1.1015451550483704,1.1127862334251404,852.1563169967312,50.49031245820633,49.1074875356792,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
62,1.1184190213680267,1.1127862334251404,1.124051809310913,879.1221233825997,46.26234665483407,45.00792101628706,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
63,1.129693180322647,1.124051809310913,1.135334551334381,830.3321475747348,42.56379081234578,41.216702761770705,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
64,1.1409867107868197,1.135334551334381,1.1466388702392578,836.8377808120231,48.91075643452983,48.33132882328073,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
65,1.1523001194000244,1.1466388702392578,1.157961368560791,936.7923346085092,41.815055892678345,40.20187013915607,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
66,1.1638674885034561,1.157961368560791,1.1697736084461212,804.44414507616,44.89107314099079,44.30580170205279,0.0,0.0,0,none,NIRISS_SOSS,ExoTEP,uniform
