0,1,2,3,4,8,9
3.403907000545621564e+00,5.747963330101499650e+02,2.698348915823006733e-01,-4.274748297743491410e-01,-1.678707316884600287e+00,-3.110116936864643744e+00,-3.660072527984944646e+00
3.403907000545621564e+00,6.274252999857411623e+02,2.961772735378196408e-01,-7.213245201842893861e-01,-4.547266194227095326e+00,-1.695062909988676036e+00,-1.379754473388780767e+00
3.403907000545621564e+00,5.548446013390544067e+02,2.698348915823006733e-01,-1.011346500008186489e+00,-7.325769571764263688e+00,-1.072872190598747277e+00,-1.635522126106176533e+00
3.403907000545621564e+00,5.330850915328086330e+02,2.698348915823006733e-01,-1.011346500008186489e+00,-5.596924885795760751e+00,-2.889779261582769987e-01,-1.753580491011389242e+00
3.403907000545621564e+00,6.699782011376612445e+02,-2.836345323172262400e+00,-3.011667975661080465e+00,-1.045885896601862974e+01,3.423274673668192936e-01,-2.499067667401239312e+00
3.403907000545621564e+00,4.691344803310113889e+02,2.698348915823006733e-01,-1.011346500008186489e+00,-5.252830661949919211e+00,-3.814593984424512918e+00,-1.929362224751175914e+00
3.403907000545621564e+00,5.149162159379739023e+02,2.698348915823006733e-01,-9.599290699361684442e-01,-3.715385196331346673e+00,-4.891465715926045732e+00,-5.068971552468541475e+00
3.403907000545621564e+00,5.998694103640859794e+02,2.698348915823006733e-01,-1.011346500008186489e+00,-1.755895702918204293e+00,-6.630320831044047125e+00,-4.092903988165385698e+00
3.403907000545621564e+00,5.016610678580292415e+02,2.679454804559338044e-01,-7.358712182041921013e-01,-4.350128138133171340e+00,-4.301818238571647690e+00,-2.052478816693811936e+00
3.403907000545621564e+00,4.927705026502129044e+02,-1.634362632561899398e+00,-1.125496288003413392e+00,-5.657129457017094687e+00,-3.536685078081178268e+00,-5.645658387409677736e-01
3.403907000545621564e+00,4.986512489488017081e+02,-2.649904520842870426e+00,-1.244943921495479611e+00,-7.763554383609656107e+00,-6.903755933540765888e+00,-4.981229719322346483e-01
3.403907000545621564e+00,6.982122242812969262e+02,2.698348915823006733e-01,-8.618743787146805335e-01,-1.416817849212438141e+00,-3.396914481863194446e+00,-3.896721760705446513e+00
3.403907000545621564e+00,6.434526469608496200e+02,2.698348915823006733e-01,-1.011346500008186489e+00,-2.486445256081719624e+00,-2.120924096715974816e-01,-1.487665500246289074e+00
