5	6
-6.297129784289205112e+00	-7.788608135361446472e+00
-4.501564895299416946e+00	-7.571781288699622969e+00
-7.182432731406372284e+00	-2.904749434727783797e+00
-7.716354394222516788e+00	-8.776319915371107783e+00
-1.162223209323040685e+01	-3.349505879398774866e+00
-7.494117872096130561e+00	-2.937912185705136014e+00
-7.311843743664624640e+00	-2.211491543606637133e+00
-8.253678177445639363e+00	-1.169859849632929993e+01
-7.228663159161964558e+00	-8.042895751692684669e-01
-1.000283471861097517e+01	-1.752434318784225509e+00
-5.767910436528083551e+00	-5.524967482579143052e+00
-5.103777855661270735e+00	-4.495405102532128438e+00
-8.200549326826209295e+00	-6.690149171109922577e+00
-5.060919448014874256e+00	-6.203730280316149148e+00
-4.021872296394822577e+00	-7.073956458362075317e+00
-6.791710574491331087e+00	-7.995613891544834040e+00
-9.717664031014644266e+00	-2.823963978133734454e+00
-7.219998934249726830e+00	-8.696382558436086541e+00
-9.410860559236311929e+00	-5.568045728828602492e+00
-8.381482750054088271e+00	-6.699995620472501301e+00
-1.162136490179985415e+01	-7.775612213940822137e+00
-5.527259675870459965e+00	-3.056496050019758659e+00
-9.212756596271910681e+00	-6.921074775134134605e+00
-5.156807742602220301e+00	-7.928899586859153636e+00
-8.215558345277770513e+00	-1.871209528434692126e+00
-4.547187534950311694e+00	-1.082265240663405059e+01
-4.684608279150475063e+00	-7.724022781742344357e+00
-5.332549636728515452e+00	-1.914606961903249749e+00
-7.271477574073544226e+00	-3.946381547583940108e+00
-8.471483192419787756e+00	-3.721247649941684443e+00
-7.604548803179279837e+00	-5.985605163048691502e+00
-8.675145148580275745e+00	-1.082208491557417496e+01
-1.014870720478029931e+01	-4.009044248872999816e+00
-8.793967113826315796e+00	-4.841541032446818882e+00
-5.736286042135711583e+00	-4.364355030759670129e+00
-6.851062851523021635e+00	-3.313182369390902604e+00
-7.917240409478487173e+00	-7.651051202611349744e+00
-8.217056539934493031e+00	-6.455037962574652788e+00
-4.276701719398642076e+00	-8.398303609287147253e+00
-8.151643218450324468e+00	-1.115795051213887135e+01
-6.808440258926239608e+00	-1.850895925900970740e+00
-5.867017660846027383e+00	-1.093503394258986283e+01
-7.332229577211472282e+00	-4.891078910983774009e+00
-5.007328078730830967e+00	-4.365275517978978392e+00
-5.968224366961091931e+00	-1.818716571710414565e+00
-6.584145799631620832e+00	-6.095939471347923799e+00
-8.862822078564750683e+00	-8.385529384611819737e+00
-4.571320249713325623e+00	-5.793271518536449172e+00
-8.067589252969426639e+00	-8.024216899405105963e+00
-6.306024384563020391e+00	-9.902243506088538538e+00
-7.582789415916366238e+00	-6.515134874112377794e+00
-7.726542402544893662e+00	-8.640207077773084166e+00
-7.312840857590915178e+00	-1.157961369642668892e+01
-1.045041405895516640e+01	-2.107280906295025513e+00
-7.088223840981615176e+00	-4.968550125565980302e+00
-1.139117604072173862e+01	-9.130376658867684014e+00
-1.068407552134865313e+01	-6.414687203158850437e+00
-9.626828721321228244e+00	-7.644072368707687914e+00
-1.120813651784301257e+01	-8.727141938542249733e+00
-4.351773586367092328e+00	-6.885698446261496741e+00
-1.021603295456324645e+01	-4.985436981301908155e+00
-1.072037859225710754e+01	-8.031954139101706858e+00
-4.287746918022931730e+00	-1.096562357063813309e+01
-5.560505352372179466e+00	-2.304250310165270932e+00
-7.060447983774915670e+00	-3.552643604663161092e+00
-1.048907277209791644e+01	-3.801219108227956500e+00
-9.133211562810082285e+00	-4.362096902558305622e+00
-7.652440727748206051e+00	-6.986523857821243411e+00
-8.617097101092538125e+00	-1.040366894457116409e+01
-6.397800500188905559e+00	-3.384762884719990428e+00
-6.493358311449096476e+00	-1.028117903746150574e+01
-6.087472712659855567e+00	-2.022685346902899806e+00
-7.910576006144729000e+00	-8.281787152464884727e+00
-6.058174040388682791e+00	-5.306575718198661917e+00
-1.181637878396754893e+01	-4.789314250545411156e+00
-7.796434745022043700e+00	-1.089853328883247485e+01
-5.951234326159652532e+00	-1.010474766034200833e+01
-5.404661426910130295e+00	-9.936397479313997749e+00
-8.586476682653358949e+00	-7.310544078585294869e+00
-5.150561495891175845e+00	-9.718394560156013995e+00
-6.728092111036498402e+00	-4.431833055516281483e+00
-1.036813955216317851e+01	-4.248984523119329282e+00
-5.062564785664536160e+00	-3.220693744434965922e+00
-6.412249824909547868e+00	-3.234906101845454351e+00
-8.484261529849186800e+00	-7.719718160073119506e+00
-1.172465875580343209e+01	-5.212785159645576094e+00
-6.500900941247315323e+00	-4.907739574372827818e+00
-9.520081175341204016e+00	-1.120095756689967814e+01
-1.103820189994936030e+01	-7.514494679487692785e+00
-6.249687416361799031e+00	-1.171690690333185714e+01
-6.042849696902823808e+00	-7.802854879101753127e+00
-1.043176104382993685e+01	-8.853786511665992620e+00
-6.636453111870197930e+00	-7.511555387604561318e+00
-4.526460541978141627e+00	-6.396175169362365409e+00
-9.651250578237927868e+00	-1.032026617444954653e+01
-6.001433387706637923e+00	-7.221824136269934691e+00
-1.046929524877885953e+01	-8.595065995821185467e+00
-9.167132592252865919e+00	-9.964359135912310705e+00
-1.066011027898110619e+01	-5.715407640987838711e+00
-1.043328478416980865e+01	-9.316453377825103743e+00
-7.997340315774005504e+00	-5.094584135239049516e+00
-8.840430657158355743e+00	-7.710372591093832106e+00
-5.599190466359170060e+00	-3.777980518190999781e+00
-5.431296550278512214e+00	-2.216336913542834797e+00
-3.948606559275062988e+00	-3.693188081813183921e+00
-5.036216974606871233e+00	-1.901070009423376117e+00
-1.132149838722778235e+01	-1.107117722635443080e+01
-4.351490066028718573e+00	-9.367924907403780921e+00
-5.419371203928340819e+00	-1.062045315255036293e+01
-7.329418166896426001e+00	-3.022186709773436508e+00
-1.024889753210314147e+01	-7.156954567719322924e+00
-8.655391499500030505e+00	-4.641211514000944227e+00
-6.666263922788811414e+00	-9.760468685460539362e+00
-1.035263666571903052e+01	-7.356717665837550157e+00
-1.154694811706721325e+01	-7.833668620243192215e+00
-5.736905286764106826e+00	-1.065846833986850051e+01
-7.410231033159988101e+00	-1.005776702861413341e+01
-6.707350715259764229e+00	-3.418763290074073868e+00
-8.543938929480875188e+00	-4.603026005642204765e+00
-1.120438800924324774e+01	-9.215802941031446593e+00
-6.305506500073613019e+00	-1.942239816308910960e+00
-5.393851100785867381e+00	-1.055255819039224274e+00
-8.962229387820434212e+00	-1.711512954181891866e+00
-6.742570609234580736e+00	-1.281005821488576002e+00
-1.028247049577272776e+01	-4.059677864667284197e+00
-7.260468101169928801e+00	-1.109400950775070882e+01
-1.151249849244644174e+01	-5.205520660953151690e+00
-5.446704079279999888e+00	-5.750801088936554173e+00
-4.822486751781996261e+00	-2.850309223667760072e+00
-6.579709440719621938e+00	-5.647780237140593407e+00
-5.501013327445497758e+00	-2.464352777589089438e+00
-9.868789632151782953e+00	-8.892974978855917811e+00
-1.049702657219610735e+01	-1.192290452937784551e+01
-5.785992355478994931e+00	-1.849033914246791532e+00
-9.125277016185526335e+00	-6.681540974382809139e+00
-8.195330606413794072e+00	-5.604917542133996733e+00
-8.541775363773785656e+00	-3.931979785764396773e+00
-9.159439019839547669e+00	-8.860683643927258046e+00
-8.252822605827340396e+00	-1.139720842262086897e+01
-6.604321638376390524e+00	-7.844791857960769832e+00
-7.019080748657608559e+00	-8.379034258387356715e+00
-4.253831886789881445e+00	-2.243435902432154627e+00
-7.548448843888921900e+00	-9.097100219462280535e+00
-9.093499283809702405e+00	-2.496974527701798952e+00
-1.012362416175434454e+01	-1.017836375924577474e+01
-1.002687243905565673e+01	-3.282467765164881257e+00
-8.699789178977281878e+00	-8.603753593437199143e+00
-7.508008015768274035e+00	-2.170458731293108290e+00
-5.547637521073490952e+00	-4.797886743449952363e+00
-1.141929097458469400e+01	-7.056831500602759100e+00
-6.973447167914352818e+00	-9.264836699646695095e+00
-4.322679689661833358e+00	-5.780045003934195513e+00
-7.361520240814685145e+00	-8.103506697378643153e+00
-4.074418606687705058e+00	-5.443995706444002103e+00
-5.255694556233610371e+00	-6.247697206865445274e+00
-9.726389473339656533e+00	-1.192150886481039507e+00
-1.034645008596325688e+01	-3.379011524027223157e+00
-9.194491281788334192e+00	-1.057091761609178349e+01
-9.539413951050795148e+00	-1.060974079386346069e+01
-9.177983152060106065e+00	-1.061484110716456541e+01
-3.843564270651016912e+00	-4.953850069815161739e+00
-9.446755849453493781e+00	-5.427656248654501248e+00
-8.429094977242247211e+00	-7.151053007874466516e+00
-9.566000534801494481e+00	-8.898010775210199341e+00
-8.893164940828114595e+00	-2.751894262266673774e+00
-6.190384702337378364e+00	-1.038640284377055423e+01
-9.917546586547960175e+00	-8.698548284468293090e+00
-7.101908023031109352e+00	-4.722576156415654758e+00
-6.296898610679979136e+00	-6.481029127403985513e+00
-6.997194513851664688e+00	-6.366719538976601811e+00
-7.144897276490891791e+00	-5.938500227243697971e+00
-7.686684594595402764e+00	-8.177027671497267391e+00
-1.055465548207758530e+01	-1.062845237959492906e+01
-4.945794416085315781e+00	-3.327674462481510442e+00
-5.930029432174766413e+00	-4.329761609295392333e+00
-1.048377595634882020e+01	-1.039794037429807005e+01
-5.348770565877545735e+00	-5.811665571097456962e+00
-1.122825130791243353e+01	-8.261033897169317797e+00
-9.417394587744434276e+00	-3.400493674861826410e+00
-5.689605174861849690e+00	-2.947760033464666307e+00
-1.148685585838846634e+01	-7.153350054047228568e+00
-5.907805446431113161e+00	-5.558689767153976113e+00
-5.764720028113197614e+00	-1.038515947650593851e+01
-3.716858014369437857e+00	-8.633119263889197370e+00
-5.088123179215502390e+00	-7.940743959428780308e+00
-9.511191668846658231e+00	-1.108460570169544468e+01
-1.064889967449911090e+01	-9.550091960530094681e+00
-1.143916855364330765e+01	-4.042309350705453497e+00
-3.878972362283006348e+00	-3.471655293840633316e+00
-7.618564486526189228e+00	-6.593586339598892287e+00
-9.332001626350308499e+00	-5.584851293130710381e+00
-5.226556983274696755e+00	-5.482179788350356020e+00
-8.963512850629628659e+00	-7.606600714999534496e+00
-6.048576540564972959e+00	-4.577722569795359853e+00
-1.181016072116952209e+01	-8.844678909177675408e+00
-4.683928914545753663e+00	-1.503823252897871665e+00
-3.977014830986324689e+00	-7.466454274965525606e+00
-7.572870003571267716e+00	-1.915495640570419322e+00
-6.825831280310694638e+00	-1.120727408610371079e+01
-1.084443614725418747e+01	-9.553092358864425648e+00
-7.238805038336379560e+00	-6.245842542960994059e+00
-9.317355457801182794e+00	-9.809088886568453347e+00
-9.739304092354320375e+00	-1.917657873343799890e+00
-7.731586617374819781e+00	-1.450455013748784161e+00
-8.004136157240877125e+00	-8.184702490721813106e+00
-1.045168370678309699e+01	-1.251633710105836128e+00
-1.168318433819448821e+01	-4.839001986641910058e+00
-4.472995997561583614e+00	-2.434854543862249088e+00
-5.640656877803446712e+00	-4.020779045295081566e+00
-6.106846815792258631e+00	-1.173019744598290970e+01
-1.117113309447183234e+01	-8.518947812497255967e+00
-7.221599402365768583e+00	-1.293145817681125909e+00
-1.119147148575786410e+01	-1.048631649176249425e+01
-9.750211758056202882e+00	-7.810352328293342694e+00
-6.139430603885651649e+00	-8.104268014414685695e+00
-5.485632790959130922e+00	-9.166938526902937312e+00
-1.098038599673718352e+01	-5.524732200581885522e+00
-5.654661332791879325e+00	-1.111196225095782530e+01
-6.935060643037253669e+00	-1.115925427984396734e+01
-8.584114661373101640e+00	-7.239612234662686774e+00
-6.471511848420269608e+00	-2.427702441494306917e+00
-8.134827705627992955e+00	-2.200578109052747866e+00
-7.432870118560951589e+00	-7.475628492716729134e+00
-6.287401924208118942e+00	-8.620935244662710772e+00
-9.121237047673565357e+00	-4.549809568841493679e+00
-1.188191985025849284e+01	-2.119943852512434557e+00
-7.114550067168631031e+00	-8.755066062719903286e+00
-6.133762005458213373e+00	-3.165500880276765461e+00
-4.783223196918256370e+00	-1.037261182996047282e+01
-8.946983110847497755e+00	-4.444993897754252465e+00
-5.341605240738972249e+00	-6.701920321694188054e+00
-6.603152952514637519e+00	-6.801553950497819301e+00
-9.529321412186515516e+00	-9.442727246904455640e+00
-6.843643660944252360e+00	-1.055315944880419288e+01
-7.070863382196345803e+00	-9.495556357459078001e+00
-7.600684404675183359e+00	-4.591113189177251641e+00
-4.945880935888051333e+00	-1.061670498143426755e+01
-4.785225769156514986e+00	-5.627371655214701285e+00
-7.189452876991627939e+00	-2.596017937151646304e+00
-6.163834202904711290e+00	-4.130235118640290359e+00
-1.072883741637717314e+01	-2.877945326739369758e+00
-1.040599207798664416e+01	-3.768931859100904003e+00
-1.149082147453071556e+01	-9.831091472818732413e+00
-1.095368226029193437e+01	-7.013899999551986397e+00
-8.683034127940336688e+00	-7.046778661252720788e+00
-3.941495650441763310e+00	-1.000317005345020860e+01
-8.816261112844303582e+00	-1.428439393824270098e+00
-7.909865771030022863e+00	-6.572186473410114971e+00
-8.565238563519734782e+00	-7.262843740288662531e+00
-8.896041015263545404e+00	-5.382287278883049808e+00
-7.876450570187600420e+00	-1.005550102000978541e+01
-5.883311590543202740e+00	-3.327142283338480944e+00
-8.065788974237134923e+00	-7.135563702612561343e+00
-9.395006745741776299e+00	-1.052681407066906516e+01
-9.341728623378518392e+00	-1.489013402104148343e+00
-8.242830377934843966e+00	-9.545016717383850491e+00
-5.747924919682354528e+00	-3.365962986886013031e+00
-6.279836341126555865e+00	-6.277757996618150926e+00
-6.266912690987615164e+00	-1.065831164152482380e+01
-1.112170681672863104e+01	-2.603443480226600215e+00
-9.264816907016287573e+00	-9.274470567104742713e+00
-1.128365548493026260e+01	-9.631038466577212631e+00
-7.903478799308565783e+00	-1.143909776118003663e+01
-4.799565757975308600e+00	-4.623324563042312541e+00
-9.395010278320084396e+00	-2.900991689573667820e+00
-8.864369283341259731e+00	-9.623453735146975774e+00
-6.937848836123357010e+00	-1.092992662199900877e+01
-5.143799625174450441e+00	-3.479698630503768264e+00
-4.734593560818162850e+00	-4.446160250515667656e+00
-4.911689744375983047e+00	-5.615737582204018530e+00
-9.581020145510921182e+00	-1.992275365452397029e+00
-5.966990074998754778e+00	-5.806909393012125165e+00
-9.561412262925294669e+00	-3.784488155221319872e+00
-4.990702121279515069e+00	-1.017811556048059529e+01
-9.148417095629225670e+00	-9.181811334340174824e+00
-3.596511875186243490e+00	-2.110184301198596124e+00
-1.097457065112619468e+01	-6.935904771480023712e+00
-6.806159382235467348e+00	-2.027195233880557446e+00
-1.025834652857590079e+01	-2.628462441048033948e+00
-5.478442457903362595e+00	-6.473415131135663358e+00
-5.910541069015735616e+00	-9.893391912051038517e+00
-7.609538949503670047e+00	-9.197896792299578905e+00
-1.123548787876357125e+01	-9.599115911990608652e+00
