# Target: GJ3090b
# Instrument: NIRISS/SOSS
# Pipeline: exoTEDRF
# Light Curve Fitting: exoUPRF
# 1D Extraction: box
# Spectral Resolution: 100
# Author: radica
# Date: 2024-08-07T20:35:35
#
# Fit Metadata
# $P$: 2.8531054
# $T_0$: 60158.81280551296
# $i$: 86.85928665743512
# $e$: 0.052
# $\Omega$: 137.0
# $a/R_*$: 12.958427809044178
# $GP \rho$: 0.08239353742489688
# Linear Model: t, PCA3
# Gaussian Process: PCA2
#
# Column wave: Central wavelength of bin (micron)
# Column wave_err: Wavelength bin halfwidth (micron)
# Column dppm: (Rp/R*)^2 (ppm)
# Column dppm_err: Error in (Rp/R*)^2 (ppm)
# Column order: SOSS diffraction order
#
wave,wave_err,dppm,dppm_err,order
0.6030496640421038,0.003015248320210495,2228.9240052562423,426.36428437160896,2
0.609110464685743,0.003045552323428735,1265.2147403502026,408.0319961790337,2
0.615232177898665,0.0030761608894933623,885.0274605574849,393.59194261566597,2
0.6214154158674958,0.003107077079337439,843.9505646321011,365.6761166848631,2
0.6276607969314907,0.003138303984657531,1635.7085683854675,271.18532645073446,2
0.63396894564437,0.0031698447282217934,1297.570475742932,230.1379997247865,2
0.6403404928367757,0.003201702464183942,1434.027466226515,181.3643079053417,2
0.6467760756793565,0.0032338803783967807,1536.2348396957784,170.28501619706088,2
0.6532763377464856,0.0032663816887323893,1605.6371209818703,138.65098794566856,2
0.6598419290806212,0.0032992096454030895,1602.2475320605624,145.24781481133152,2
0.6664735062573108,0.0033323675312866285,1508.539765113116,142.69095620839937,2
0.6731717324508517,0.003365858662254251,1307.5403542318195,136.29450905850513,2
0.679937277500609,0.003399686387502987,1409.18985893234,155.84286118612872,2
0.6867708179780021,0.003433854089889943,1697.6592154139014,145.89652218381113,2
0.6936730372541628,0.0034683651862708054,1580.677961492194,133.43250661140425,2
0.700644625568275,0.0035032231278413484,1535.3598088893996,132.45648279511443,2
0.7076862800965995,0.003538431400482933,1450.619431743469,125.70885477154498,2
0.7147987050221933,0.0035739935251108967,1555.6097110594114,116.1273015893821,2
0.7219826116053311,0.0036099130580267147,1688.4855849523965,110.42000215000648,2
0.7292387182546309,0.0036461935912731613,1537.0500888756217,103.80503494281882,2
0.7365677505988986,0.003682838752994577,1639.2406146348308,102.19256580783643,2
0.7439704415596916,0.0037198522077984686,1447.6668880304935,92.566571448547,2
0.7514475314246132,0.0037572376571231025,1573.1848320997262,97.57143985996602,2
0.7589997679213429,0.003794998839606656,1539.9159214931499,93.12189759999004,2
0.7666279062924117,0.0038331395314621375,1496.7346264413661,98.53523414301624,2
0.7743327093707275,0.003871663546853643,1437.026772031421,104.81603103682087,2
0.7821149476558604,0.003910574738279271,1469.8737101654942,101.50059017024626,2
0.7899753993910953,0.0039498769969554814,1343.0712830492391,104.11381173286784,2
0.797914850641257,0.0039895742532063405,1627.556944460283,108.46363821879709,2
0.8059340953713199,0.0040296704768565395,1506.0322717803929,113.517124364499,2
0.8140339355258055,0.004070169677629076,1270.808689332073,103.93609842855285,2
0.8222151811089795,0.004111075905544936,1580.939766687143,127.3013738238625,2
0.8304786502658537,0.004152393251329212,1364.8667421686448,162.45972451539473,2
0.838825169364003,0.004194125846820107,1492.8645164869604,137.29956828427143,2
0.8464106711125297,0.0033913759017067946,1479.3601000277445,128.458972274691,2
0.8552170279038012,0.004276085139518937,1426.9016877837853,80.63030239837667,1
0.8638121739128846,0.004319060869564462,1365.5393107697546,92.40605406089243,1
0.8724937032989437,0.004362468516494689,1480.2676417922703,95.68677343528152,1
0.8812624842366216,0.004406312421183056,1511.4226935764555,103.72746076251632,1
0.8901193936259343,0.004450596968129661,1596.29194585585,119.2823534534454,1
0.8990653171799637,0.004495326585899795,1594.978382653729,86.55069940659288,1
0.9081011495134307,0.004540505747567147,1543.7094466067942,109.32498910732085,1
0.9172277942321586,0.00458613897116078,1523.5427681552953,115.0028562626013,1
0.9264461640234366,0.004632230820117211,1391.4106633630354,96.68441810820201,1
0.9357571807472902,0.004678785903736493,1500.4990849789517,68.90959558823631,1
0.9451617755286701,0.0047258088776434,1521.334581479454,118.68355012008779,1
0.9546608888505662,0.004773304444252835,1440.4198891475635,100.69973060386657,1
0.9642554706480594,0.004821277353240339,1467.7893761909033,83.27699373719427,1
0.9739464804033162,0.004869732402016602,1507.2441398813871,102.12378781859331,1
0.9837348872415406,0.004918674436207748,1428.683864305828,102.05615280530172,1
0.9936216700278877,0.0049681083501393886,1377.2568007807847,73.70267807472455,1
1.0036078174653538,0.005018039087326842,1508.2566944218725,77.7387826920693,1
1.0136943281936488,0.005068471640968131,1471.7134331862983,91.53949269204197,1
1.0238822108890626,0.005119411054445244,1336.1461234188534,65.21056799594629,1
1.0341724843653344,0.0051708624218265165,1446.6993365237306,88.8271772987153,1
1.0445661776755388,0.005222830888377716,1538.9969888619128,112.42928698226481,1
1.0550643302149916,0.005275321651074805,1433.0238797351135,90.88759238413155,1
1.0656679918251923,0.005328339959125961,1589.6149763703638,92.37794580987035,1
1.0763782228988124,0.005381891114494053,1481.6900794299204,90.42806092485938,1
1.087196094485735,0.005435980472428659,1502.695524089225,89.40079070414464,1
1.0981226884001645,0.005490613442000747,1408.3985751013015,88.68848917699769,1
1.1091590973288092,0.005545795486644023,1403.7243560651157,82.1184060859465,1
1.120306424940154,0.005601532124700714,1491.0774854731467,112.999236792711,1
1.131565785994829,0.00565782892997424,1548.0155907272524,111.83477832063548,1
1.1429383064570884,0.005714691532285432,1423.500100409518,85.01853056751143,1
1.1544251236074108,0.005772125618037194,1415.1509680247052,84.80555348610187,1
1.1660273861562291,0.00583013693078116,1393.069131696709,76.2877166780424,1
1.1777462543588042,0.005888731271793901,1418.9089335520055,65.6477714383204,1
1.1895829001312546,0.005947914500656237,1417.8500093076914,84.27999240835258,1
1.2015385071677496,0.006007692535838771,1398.0356134523197,101.6113728962893,1
1.2136142710588826,0.006068071355294524,1430.432546987921,86.75520214547635,1
1.2258113994112332,0.006129056997056015,1457.6228999171756,87.68952476866467,1
1.23813111196813,0.006190655559840774,1458.2710737523785,89.96706642801655,1
1.250574640731629,0.0062528732036581935,1497.7286476193021,106.00906862405827,1
1.2631432300857155,0.006315716150428585,1457.2224307375152,79.01753439350537,1
1.2758381369207479,0.006379190684603575,1435.3272571522607,92.88835754894028,1
1.2886606307591473,0.006443303153795821,1447.7000782292114,98.15619993416868,1
1.301611993882355,0.006508059969411839,1448.7722204627767,95.25974018515156,1
1.3146935214590618,0.006573467607295491,1400.370741645589,50.61840908894468,1
1.327906521674731,0.006639532608373688,1518.1973268870477,106.07720144680216,1
1.3412523158624166,0.0067062615793120894,1374.1740449550311,76.88040121770564,1
1.3547322386349032,0.006773661193174574,1502.12197600906,100.62216978675136,1
1.3683476380181685,0.006841738190090929,1513.0145091999623,82.83573614523966,1
1.3820998755861904,0.006910499377930979,1409.6972792130064,86.3489067613138,1
1.3959903265971065,0.006979951632985593,1476.5516249990956,104.58664153874123,1
1.4100203801307458,0.007050101900653694,1389.1582007839495,63.253888639171024,1
1.4241914392275374,0.0071209571961377005,1479.05063881349,74.05962235921301,1
1.4385049210288192,0.007192524605144079,1450.6441193019493,70.41659923962625,1
1.452962256918556,0.007264811284592776,1445.9931606317518,86.75318708269522,1
1.4675648926664813,0.007337824463332421,1491.6741714985653,99.34773795337794,1
1.482314288572677,0.007411571442863529,1397.577225388318,63.266679746574326,1
1.4972119196136084,0.007486059598067918,1405.191489680093,65.16977415730999,1
1.5122592755896247,0.007561296377948112,1401.8509331173693,64.03282267964175,1
1.5274578612739425,0.0076372893063698655,1374.7323044304867,59.764504092920745,1
1.5428091965631279,0.007714045982815554,1491.2582614738294,96.67746210519427,1
1.558314816629089,0.007791574083145569,1518.5923551268975,95.79649550362596,1
1.5739762720725974,0.00786988136036304,1347.8732873812046,66.56003166008907,1
1.589795129078352,0.007948975645391876,1437.8103040600017,87.6411057385432,1
1.605772969571602,0.008028864847858141,1424.5102817301863,103.29332701196499,1
1.6219113913763419,0.008109556956881647,1429.6226486348344,84.07735021786242,1
1.638212008375099,0.00819106004187553,1374.9479186788883,76.61394602975356,1
1.654676450670326,0.008273382253351613,1401.041954387596,76.69627063891494,1
1.6713063647474147,0.008356531823737079,1401.8377601678005,63.965752877589296,1
1.6881034136393485,0.008440517068196929,1450.8858074189989,115.08030382280246,1
1.7050692770930105,0.008525346385465093,1496.3031084503475,92.32080237897762,1
1.7222056517371613,0.00861102825868576,1333.718746040341,89.24335048841729,1
1.7395142512521076,0.008697571256260472,1389.3520271968964,103.91679880621639,1
1.7569968065410735,0.008784984032705445,1420.6310517653355,80.74949588871765,1
1.7746550659032951,0.008873275329516428,1334.1718072132264,98.81389111022045,1
1.7924907952088558,0.008962453976044227,1406.077879777408,82.4540975985404,1
1.8105057780752765,0.009052528890376443,1389.8652094334047,64.77714214070677,1
1.8287018160458823,0.009143509080229428,1354.9453302520672,75.01199842307255,1
1.8470807287699618,0.009235403643849782,1522.7848421344502,103.20081904812697,1
1.8656443541847352,0.009328221770923628,1335.2014394410837,80.87819679997621,1
1.8843945486991545,0.009421972743495655,1465.863340102311,64.88319212497343,1
1.903333187379548,0.009516665936897706,1508.179068148985,82.98356834216979,1
1.9224621641371313,0.00961231082068581,1390.9933871999506,68.97724911722838,1
1.9417833919174043,0.0097089169595872,1484.7671139807546,85.41115868031116,1
1.9612988028914486,0.009806494014457101,1468.8659461153832,83.55972112077158,1
1.9810103486491515,0.00990505174324574,1533.9725067685772,141.71985464416295,1
2.000920000394369,0.010004600001971897,1398.9425615113332,69.97222933312666,1
2.021029749142051,0.010105148745710224,1491.4100717126128,97.77097923822572,1
2.0413416059173484,0.01020670802958712,1458.6526180658093,100.54274780071471,1
2.061857601956719,0.01030928800978348,1630.7407765453931,163.66531424716248,1
2.0825797889110578,0.010412898944555327,1339.613116510401,102.094434970768,1
2.103510239050867,0.010517551195253994,1422.6594784879967,79.64556064870773,1
2.124651045473489,0.010623255227367512,1383.31729384241,93.3678451353209,1
2.1460043223124186,0.010730021611562002,1439.8837419164208,79.2076290236914,1
2.1675722049487245,0.01083786102474349,1352.492954096752,124.55133688040344,1
2.1893568502245913,0.010946784251123276,1590.160848270977,150.2805646944475,1
2.2113604366590094,0.011056802183294856,1354.0374374597259,104.41774392373065,1
2.2335851646656324,0.011167925823328151,1403.3714372414165,143.83673851421707,1
2.2560332567728247,0.01128016628386419,1408.4431528553155,91.62331389713472,1
2.2787069578459187,0.011393534789229776,1456.8939375758434,86.95644138984049,1
2.301608535311707,0.011508042676558361,1431.5072708209532,89.14289472424365,1
2.3247402793851912,0.011623701396926034,1280.6478172543975,80.30915493741183,1
2.34810450329861,0.011740522516492824,1399.1891829809065,83.30821924490547,1
2.3717035435327674,0.011858517717663553,1471.9700346404636,91.08026966666954,1
2.395539760050684,0.011977698800253123,1427.8114675758545,124.45131628313231,1
2.4196155365336054,0.01209807768266824,1287.768049324073,96.73202547798863,1
2.4439332806193708,0.01221966640309713,1327.7762197000577,100.75589749624996,1
2.4684954241431836,0.012342477120715678,1292.7249497306184,99.36726671848037,1
2.4933044233808035,0.012466522116904244,1403.4269451461619,159.47415217804377,1
2.5183627592941784,0.012591813796470674,1492.0237279485,116.39158931813138,1
2.543672937779547,0.012718364688897754,1457.6644256189556,103.64905345356637,1
2.569237489918035,0.012846187449590207,1427.1792714676437,115.3448828055965,1
2.5950589722287685,0.01297529486114346,1388.5861688370799,120.20173563066565,1
2.6211399669245354,0.01310569983462262,1448.793509579383,123.31521282827555,1
2.647483082170008,0.013237415410849884,1271.645757129276,105.89216975750689,1
2.674090952342571,0.013370454761712836,1216.889840571024,115.62017404956413,1
2.700966238295763,0.013504831191478495,1541.2283039326312,123.56225069278557,1
2.728111627625368,0.01364055813812648,1520.7977503470217,135.6305407677822,1
2.755529834938186,0.013777649174691042,1339.8520330613483,129.2106763813236,1
2.783223602123494,0.013916118010617318,1209.4860758647117,141.75488574798496,1
2.8111956986272477,0.014055978493136223,1538.1520567110406,156.1584529022758,1
2.8269050610485955,0.0016533839282111273,1598.4890648282633,389.1262097687888,1
