# Target: GJ3090b
# Instrument: NIRISS/SOSS
# Pipeline: exoTEDRF
# Light Curve Fitting: exoUPRF
# 1D Extraction: box
# Spectral Resolution: 100
# Author: radica
# Date: 2024-08-07T20:38:47
#
# Fit Metadata
# $P$: 2.8531054
# $T_0$: 60158.81280551296
# $i$: 86.85928665743512
# $e$: 0.052
# $\Omega$: 137.0
# $a/R_*$: 12.958427809044178
# $GP \rho$: 0.002128686555790577
# Linear Model: t, PCA3
# Gaussian Process: PCA2
#
# Column wave: Central wavelength of bin (micron)
# Column wave_err: Wavelength bin halfwidth (micron)
# Column dppm: (Rp/R*)^2 (ppm)
# Column dppm_err: Error in (Rp/R*)^2 (ppm)
# Column order: SOSS diffraction order
#
wave,wave_err,dppm,dppm_err,order
0.6030496640421038,0.003015248320210495,1807.3985812229403,474.71238930016693,2
0.609110464685743,0.003045552323428735,1685.387475667397,417.4639587775997,2
0.615232177898665,0.0030761608894933623,1786.5079343145437,345.62518904527076,2
0.6214154158674958,0.003107077079337439,1579.771771096405,345.98480531118116,2
0.6276607969314907,0.003138303984657531,1995.7451994733585,271.5818767989367,2
0.63396894564437,0.0031698447282217934,1453.4632699173526,219.49762077419845,2
0.6403404928367757,0.003201702464183942,1548.202213983071,174.18791556687634,2
0.6467760756793565,0.0032338803783967807,1783.3138393538977,168.46473607575624,2
0.6532763377464856,0.0032663816887323893,1832.7056910027522,161.38388916582036,2
0.6598419290806212,0.0032992096454030895,1668.3976636497475,135.69649468772874,2
0.6664735062573108,0.0033323675312866285,1696.8240472900013,142.84253291989268,2
0.6731717324508517,0.003365858662254251,1801.5794175288231,140.57757147199496,2
0.679937277500609,0.003399686387502987,1849.3148867154753,147.66311052956024,2
0.6867708179780021,0.003433854089889943,1669.2580607513326,136.23536899909837,2
0.6936730372541628,0.0034683651862708054,1563.365285773319,116.24697934160258,2
0.700644625568275,0.0035032231278413484,1571.886546075562,107.51790718241806,2
0.7076862800965995,0.003538431400482933,1753.4944635431052,111.8022598775351,2
0.7147987050221933,0.0035739935251108967,1843.1801265415788,120.14145674476444,2
0.7219826116053311,0.0036099130580267147,1665.2072473794644,105.2000308096059,2
0.7292387182546309,0.0036461935912731613,1623.6929990603091,100.61059316263587,2
0.7365677505988986,0.003682838752994577,1508.3689976448802,94.74326010662959,2
0.7439704415596916,0.0037198522077984686,1581.5571873283877,98.65030214886694,2
0.7514475314246132,0.0037572376571231025,1650.140799146869,95.330618858247,2
0.7589997679213429,0.003794998839606656,1453.2955044469418,92.9050213111268,2
0.7666279062924117,0.0038331395314621375,1419.8892422128722,99.87403287914277,2
0.7743327093707275,0.003871663546853643,1582.7572609771464,102.609783233335,2
0.7821149476558604,0.003910574738279271,1395.2820040542092,96.77164752570975,2
0.7899753993910953,0.0039498769969554814,1552.9904907222424,105.47689518439988,2
0.797914850641257,0.0039895742532063405,1495.4117555542769,95.70492543443054,2
0.8059340953713199,0.0040296704768565395,1526.4361195916779,106.60623900630192,2
0.8140339355258055,0.004070169677629076,1455.6301024193253,107.30917759420636,2
0.8222151811089795,0.004111075905544936,1313.2075053831925,114.04381888079854,2
0.8304786502658537,0.004152393251329212,1490.481544917286,113.85282095981967,2
0.838825169364003,0.004194125846820107,1512.0103771429665,114.9653213039139,2
